Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,15.15,-0.88,16.11,16.39,14.9,3053,N.A.
03NOV2021_00:00:00.000000,,,,,,,
03:15 - 03:20,16.11,0.08,16.11,16.12,16.11,20,N.A.
03:20 - 03:25,16.1,-0.01,16.11,16.11,16.1,20,N.A.
03:25 - 03:30,16.09,-0.01,16.1,16.11,16.09,20,N.A.
03:30 - 03:35,16.1,0.01,16.09,16.1,16.09,20,N.A.
03:35 - 03:40,16.1,0,16.1,16.11,16.09,20,N.A.
03:40 - 03:45,16.11,0.01,16.11,16.11,16.1,20,N.A.
03:45 - 03:50,16.11,0,16.11,16.11,16.11,20,N.A.
03:50 - 03:55,16.11,0,16.11,16.11,16.1,20,N.A.
03:55 - 04:00,16.09,-0.02,16.11,16.11,16.08,20,N.A.
04:00 - 04:05,16.04,-0.05,16.09,16.1,16.04,20,N.A.
04:05 - 04:10,16.03,-0.01,16.05,16.07,16.02,20,N.A.
04:10 - 04:15,16.04,0.01,16.03,16.04,16.03,20,N.A.
04:15 - 04:20,16.02,-0.02,16.03,16.04,16.02,20,N.A.
04:20 - 04:25,16,-0.02,16.02,16.02,16,20,N.A.
04:25 - 04:30,16.02,0.02,16,16.02,16,20,N.A.
04:30 - 04:35,16.03,0.01,16.02,16.04,16.01,20,N.A.
04:35 - 04:40,16.04,0.01,16.03,16.05,16.03,20,N.A.
04:40 - 04:45,16.04,0,16.04,16.04,16.03,20,N.A.
04:45 - 04:50,16.04,0,16.04,16.04,16.03,20,N.A.
04:50 - 04:55,16.06,0.02,16.04,16.06,16.04,20,N.A.
04:55 - 05:00,16.03,-0.03,16.06,16.06,16.03,20,N.A.
05:00 - 05:05,16.02,-0.01,16.03,16.04,16.02,20,N.A.
05:05 - 05:10,16.01,-0.01,16.02,16.03,16.01,20,N.A.
05:10 - 05:15,15.99,-0.02,16.01,16.01,15.99,20,N.A.
05:15 - 05:20,15.99,0,15.99,15.99,15.98,20,N.A.
05:20 - 05:25,16,0.01,15.99,16,15.99,20,N.A.
05:25 - 05:30,16.01,0.01,15.99,16.02,15.99,20,N.A.
05:30 - 05:35,16.01,0,16.01,16.01,16.01,20,N.A.
05:35 - 05:40,16,-0.01,16.01,16.01,16,20,N.A.
05:40 - 05:45,16.03,0.03,16,16.03,15.99,20,N.A.
05:45 - 05:50,16.01,-0.02,16.03,16.03,16.01,20,N.A.
05:50 - 05:55,16.02,0.01,16.02,16.02,16.01,20,N.A.
05:55 - 06:00,16,-0.02,16.02,16.02,16,20,N.A.
06:00 - 06:05,15.98,-0.02,16,16,15.98,20,N.A.
06:05 - 06:10,16.02,0.04,15.98,16.02,15.98,20,N.A.
06:10 - 06:15,16.03,0.01,16.02,16.03,16.01,20,N.A.
06:15 - 06:20,16.05,0.02,16.03,16.05,16.03,20,N.A.
06:20 - 06:25,16.07,0.02,16.05,16.07,16.05,20,N.A.
06:25 - 06:30,16.06,-0.01,16.07,16.07,16.06,20,N.A.
06:30 - 06:35,16.07,0.01,16.06,16.07,16.06,20,N.A.
06:35 - 06:40,16.07,0,16.07,16.07,16.07,20,N.A.
06:40 - 06:45,16.08,0.01,16.07,16.08,16.07,20,N.A.
06:45 - 06:50,16.09,0.01,16.08,16.09,16.08,20,N.A.
06:50 - 06:55,16.1,0.01,16.09,16.11,16.09,20,N.A.
06:55 - 07:00,16.08,-0.02,16.1,16.1,16.08,20,N.A.
07:00 - 07:05,16.09,0.01,16.07,16.09,16.07,20,N.A.
07:05 - 07:10,16.11,0.02,16.09,16.11,16.09,20,N.A.
07:10 - 07:15,16.1,-0.01,16.11,16.11,16.1,20,N.A.
07:15 - 07:20,16.1,0,16.1,16.1,16.1,20,N.A.
07:20 - 07:25,16.1,0,16.1,16.1,16.1,20,N.A.
07:25 - 07:30,16.08,-0.02,16.1,16.1,16.08,20,N.A.
07:30 - 07:35,16.07,-0.01,16.08,16.08,16.06,20,N.A.
07:35 - 07:40,16.07,0,16.07,16.07,16.07,20,N.A.
07:40 - 07:45,16.06,-0.01,16.07,16.07,16.06,20,N.A.
07:45 - 07:50,16.08,0.02,16.06,16.09,16.06,20,N.A.
07:50 - 07:55,16.07,-0.01,16.08,16.09,16.06,20,N.A.
07:55 - 08:00,16.07,0,16.07,16.08,16.07,20,N.A.
08:00 - 08:05,16.08,0.01,16.07,16.08,16.07,20,N.A.
08:05 - 08:10,16.08,0,16.08,16.08,16.08,20,N.A.
08:10 - 08:15,16.08,0,16.08,16.09,16.08,20,N.A.
08:15 - 08:20,16.09,0.01,16.09,16.09,16.07,20,N.A.
08:20 - 08:25,16.1,0.01,16.09,16.1,16.08,20,N.A.
