Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,3.7862,-0.0271,3.8191,3.8466,3.7551,39196,N.A.
13JUN2023_00:00:00.000000,,,,,,,
19:55 - 20:00,3.8191,0.0058,3.8191,3.8191,3.8191,1,N.A.
20:00 - 20:05,3.825,0.0059,3.8191,3.825,3.8172,122,N.A.
20:05 - 20:10,3.823,-0.002,3.825,3.825,3.8211,131,N.A.
20:10 - 20:15,3.8172,-0.0058,3.823,3.823,3.8152,143,N.A.
20:15 - 20:20,3.8113,-0.0059,3.8172,3.8191,3.8113,146,N.A.
20:20 - 20:25,3.8113,0,3.8113,3.8133,3.8113,172,N.A.
20:25 - 20:30,3.8094,-0.0019,3.8113,3.8113,3.8075,156,N.A.
20:30 - 20:35,3.8094,0,3.8094,3.8094,3.8075,127,N.A.
20:35 - 20:40,3.8016,-0.0078,3.8094,3.8094,3.8016,133,N.A.
20:40 - 20:45,3.8055,0.0039,3.8016,3.8055,3.8016,129,N.A.
20:45 - 20:50,3.8036,-0.0019,3.8055,3.8055,3.8036,154,N.A.
20:50 - 20:55,3.8055,0.0019,3.8036,3.8055,3.8036,147,N.A.
20:55 - 21:00,3.8055,0,3.8055,3.8055,3.8055,146,N.A.
21:00 - 21:05,3.8055,0,3.8055,3.8075,3.8055,134,N.A.
21:05 - 21:10,3.8055,0,3.8055,3.8055,3.8055,124,N.A.
21:10 - 21:15,3.8036,-0.0019,3.8055,3.8055,3.8036,93,N.A.
21:15 - 21:20,3.8055,0.0019,3.8036,3.8055,3.8036,119,N.A.
21:20 - 21:25,3.8055,0,3.8055,3.8055,3.8055,127,N.A.
21:25 - 21:30,3.8036,-0.0019,3.8055,3.8055,3.8016,139,N.A.
21:30 - 21:35,3.8036,0,3.8036,3.8036,3.8036,126,N.A.
21:35 - 21:40,3.8055,0.0019,3.8036,3.8075,3.8036,123,N.A.
21:40 - 21:45,3.8055,0,3.8055,3.8055,3.8036,118,N.A.
21:45 - 21:50,3.8036,-0.0019,3.8055,3.8055,3.8036,120,N.A.
21:50 - 21:55,3.8036,0,3.8036,3.8036,3.8016,138,N.A.
21:55 - 22:00,3.8036,0,3.8036,3.8036,3.8016,114,N.A.
22:00 - 22:05,3.8036,0,3.8036,3.8036,3.8016,123,N.A.
22:05 - 22:10,3.8016,-0.002,3.8036,3.8036,3.8016,156,N.A.
22:10 - 22:15,3.8016,0,3.8016,3.8016,3.8016,141,N.A.
22:15 - 22:20,3.8016,0,3.8016,3.8016,3.8016,143,N.A.
22:20 - 22:25,3.8016,0,3.8016,3.8016,3.8016,115,N.A.
22:25 - 22:30,3.7997,-0.0019,3.8016,3.8016,3.7997,119,N.A.
22:30 - 22:35,3.7997,0,3.7997,3.8016,3.7997,115,N.A.
22:35 - 22:40,3.7997,0,3.7997,3.7997,3.7997,49,N.A.
22:40 - 22:45,3.7997,0,3.7997,3.7997,3.7997,88,N.A.
22:45 - 22:50,3.7977,-0.002,3.7997,3.7997,3.7977,133,N.A.
22:50 - 22:55,3.7997,0.002,3.7977,3.7997,3.7977,132,N.A.
22:55 - 23:00,3.8016,0.0019,3.7997,3.8016,3.7997,125,N.A.
23:00 - 23:05,3.8016,0,3.8016,3.8016,3.8016,140,N.A.
23:05 - 23:10,3.8016,0,3.8016,3.8016,3.8016,92,N.A.
23:10 - 23:15,3.8016,0,3.8016,3.8016,3.8016,109,N.A.
23:15 - 23:20,3.8036,0.002,3.8016,3.8036,3.8016,108,N.A.
23:20 - 23:25,3.8016,-0.002,3.8036,3.8036,3.8016,119,N.A.
23:25 - 23:30,3.8016,0,3.8016,3.8016,3.8016,95,N.A.
23:30 - 23:35,3.7997,-0.0019,3.8016,3.8016,3.7997,119,N.A.
23:35 - 23:40,3.8016,0.0019,3.7997,3.8016,3.7997,100,N.A.
23:40 - 23:45,3.8016,0,3.8016,3.8016,3.7997,137,N.A.
23:45 - 23:50,3.8016,0,3.8016,3.8016,3.7997,92,N.A.
23:50 - 23:55,3.8036,0.002,3.8016,3.8036,3.8016,119,N.A.
23:55 - 00:00,3.8036,0,3.8036,3.8036,3.8016,76,N.A.
14JUN2023_00:00:00.000000,,,,,,,
00:00 - 00:05,3.8055,0.0019,3.8036,3.8055,3.8016,106,N.A.
00:05 - 00:10,3.8036,-0.0019,3.8055,3.8055,3.8036,123,N.A.
00:10 - 00:15,3.8036,0,3.8036,3.8055,3.8036,143,N.A.
00:15 - 00:20,3.8036,0,3.8036,3.8036,3.8036,124,N.A.
00:20 - 00:25,3.8036,0,3.8036,3.8036,3.8036,63,N.A.
00:25 - 00:30,3.8036,0,3.8036,3.8036,3.8036,103,N.A.
00:30 - 00:35,3.8036,0,3.8036,3.8036,3.8036,66,N.A.
00:35 - 00:40,3.8036,0,3.8036,3.8036,3.8036,73,N.A.
00:40 - 00:45,3.8036,0,3.8036,3.8036,3.8036,94,N.A.
00:45 - 00:50,3.8036,0,3.8036,3.8036,3.8016,93,N.A.
00:50 - 00:55,3.8016,-0.002,3.8036,3.8036,3.8016,66,N.A.
00:55 - 01:00,3.8016,0,3.8016,3.8016,3.8016,80,N.A.
01:00 - 01:05,3.8036,0.002,3.8016,3.8036,3.8016,109,N.A.
01:05 - 01:10,3.8036,0,3.8036,3.8036,3.8036,110,N.A.
01:10 - 01:15,3.8056,0.002,3.8036,3.8056,3.8036,99,N.A.
01:15 - 01:20,3.8056,0,3.8056,3.8056,3.8037,102,N.A.
01:20 - 01:25,3.8075,0.0019,3.8056,3.8075,3.8056,128,N.A.
01:25 - 01:30,3.8075,0,3.8075,3.8075,3.8056,127,N.A.
01:30 - 01:35,3.8056,-0.0019,3.8075,3.8075,3.8056,108,N.A.
01:35 - 01:40,3.8056,0,3.8056,3.8056,3.8037,111,N.A.
01:40 - 01:45,3.8056,0,3.8056,3.8075,3.8056,127,N.A.
01:45 - 01:50,3.8075,0.0019,3.8056,3.8075,3.8056,133,N.A.
01:50 - 01:55,3.8095,0.002,3.8075,3.8114,3.8075,150,N.A.
01:55 - 02:00,3.8075,-0.002,3.8095,3.8095,3.8056,120,N.A.
02:00 - 02:05,3.8095,0.002,3.8075,3.8114,3.8075,175,N.A.
02:05 - 02:10,3.8095,0,3.8095,3.8095,3.8075,157,N.A.
02:10 - 02:15,3.8075,-0.002,3.8095,3.8095,3.8075,155,N.A.
02:15 - 02:20,3.8114,0.0039,3.8075,3.8114,3.8075,160,N.A.
02:20 - 02:25,3.8075,-0.0039,3.8114,3.8114,3.8075,156,N.A.
02:25 - 02:30,3.8075,0,3.8075,3.8075,3.8075,157,N.A.
02:30 - 02:35,3.8095,0.002,3.8075,3.8095,3.8037,135,N.A.
02:35 - 02:40,3.8095,0,3.8095,3.8114,3.8075,168,N.A.
02:40 - 02:45,3.8075,-0.002,3.8095,3.8095,3.8056,152,N.A.
02:45 - 02:50,3.8056,-0.0019,3.8075,3.8075,3.8037,155,N.A.
02:50 - 02:55,3.8056,0,3.8056,3.8075,3.8056,157,N.A.
02:55 - 03:00,3.8056,0,3.8056,3.8056,3.8037,181,N.A.
03:00 - 03:05,3.8095,0.0039,3.8056,3.8095,3.8017,178,N.A.
03:05 - 03:10,3.8114,0.0019,3.8095,3.8114,3.8056,166,N.A.
03:10 - 03:15,3.8095,-0.0019,3.8114,3.8134,3.8095,176,N.A.
03:15 - 03:20,3.8075,-0.002,3.8075,3.8095,3.8056,185,N.A.
03:20 - 03:25,3.7978,-0.0097,3.8075,3.8095,3.7978,177,N.A.
