Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,27.98,0.83,28.03,30.18,25.55,3056,N.A.
21SEP2022_00:00:00.000000,,,,,,,
03:15 - 03:20,27.77,0.62,28.03,28.03,27.75,20,N.A.
03:20 - 03:25,27.77,0,27.78,27.81,27.75,20,N.A.
03:25 - 03:30,27.59,-0.18,27.77,27.77,27.59,20,N.A.
03:30 - 03:35,27.64,0.05,27.59,27.68,27.59,20,N.A.
03:35 - 03:40,27.63,-0.01,27.64,27.65,27.62,20,N.A.
03:40 - 03:45,27.68,0.05,27.63,27.7,27.63,20,N.A.
03:45 - 03:50,27.56,-0.12,27.68,27.68,27.54,20,N.A.
03:50 - 03:55,27.51,-0.05,27.56,27.56,27.48,20,N.A.
03:55 - 04:00,27.54,0.03,27.51,27.55,27.51,20,N.A.
04:00 - 04:05,27.54,0,27.55,27.56,27.51,20,N.A.
04:05 - 04:10,27.56,0.02,27.54,27.6,27.54,20,N.A.
04:10 - 04:15,27.53,-0.03,27.54,27.55,27.51,20,N.A.
04:15 - 04:20,27.39,-0.14,27.54,27.54,27.39,20,N.A.
04:20 - 04:25,27.25,-0.14,27.39,27.39,27.23,20,N.A.
04:25 - 04:30,27.34,0.09,27.24,27.34,27.22,20,N.A.
04:30 - 04:35,27.35,0.01,27.35,27.38,27.33,20,N.A.
04:35 - 04:40,27.33,-0.02,27.35,27.35,27.33,20,N.A.
04:40 - 04:45,27.32,-0.01,27.33,27.33,27.32,20,N.A.
04:45 - 04:50,27.32,0,27.33,27.33,27.31,20,N.A.
04:50 - 04:55,27.31,-0.01,27.32,27.33,27.31,20,N.A.
04:55 - 05:00,27.35,0.04,27.31,27.35,27.31,20,N.A.
05:00 - 05:05,27.37,0.02,27.35,27.37,27.34,20,N.A.
05:05 - 05:10,27.38,0.01,27.37,27.38,27.37,20,N.A.
05:10 - 05:15,27.38,0,27.38,27.38,27.37,20,N.A.
05:15 - 05:20,27.41,0.03,27.38,27.41,27.34,20,N.A.
05:20 - 05:25,27.43,0.02,27.41,27.45,27.38,20,N.A.
05:25 - 05:30,27.38,-0.05,27.44,27.44,27.38,20,N.A.
05:30 - 05:35,27.32,-0.06,27.38,27.38,27.32,20,N.A.
05:35 - 05:40,27.26,-0.06,27.31,27.31,27.26,20,N.A.
05:40 - 05:45,27.24,-0.02,27.25,27.25,27.21,20,N.A.
05:45 - 05:50,27.15,-0.09,27.24,27.24,27.15,20,N.A.
05:50 - 05:55,27.15,0,27.14,27.15,27.12,20,N.A.
05:55 - 06:00,27.13,-0.02,27.14,27.16,27.13,20,N.A.
06:00 - 06:05,27.16,0.03,27.13,27.16,27.12,20,N.A.
06:05 - 06:10,27.17,0.01,27.16,27.18,27.16,20,N.A.
06:10 - 06:15,27.15,-0.02,27.16,27.17,27.14,20,N.A.
06:15 - 06:20,27.15,0,27.15,27.15,27.11,20,N.A.
06:20 - 06:25,27.16,0.01,27.15,27.18,27.15,20,N.A.
06:25 - 06:30,27.12,-0.04,27.17,27.17,27.12,20,N.A.
06:30 - 06:35,27.24,0.12,27.13,27.24,27.13,20,N.A.
06:35 - 06:40,27.26,0.02,27.27,27.33,27.25,20,N.A.
06:40 - 06:45,27.2,-0.06,27.26,27.26,27.2,20,N.A.
06:45 - 06:50,27.12,-0.08,27.2,27.2,27.12,20,N.A.
06:50 - 06:55,27.11,-0.01,27.14,27.15,27.11,20,N.A.
06:55 - 07:00,27.11,0,27.12,27.13,27.09,20,N.A.
07:00 - 07:05,27.09,-0.02,27.12,27.12,27.06,20,N.A.
07:05 - 07:10,27.12,0.03,27.09,27.13,27.09,20,N.A.
07:10 - 07:15,27.12,0,27.12,27.12,27.1,20,N.A.
07:15 - 07:20,27.1,-0.02,27.12,27.12,27.06,20,N.A.
07:20 - 07:25,27.13,0.03,27.1,27.15,27.1,20,N.A.
07:25 - 07:30,27.13,0,27.13,27.14,27.13,20,N.A.
07:30 - 07:35,27.13,0,27.13,27.14,27.1,20,N.A.
07:35 - 07:40,27.01,-0.12,27.13,27.13,26.99,20,N.A.
07:40 - 07:45,27.03,0.02,27.01,27.03,26.99,20,N.A.
07:45 - 07:50,26.92,-0.11,27.02,27.02,26.92,20,N.A.
07:50 - 07:55,26.96,0.04,26.94,26.97,26.9,20,N.A.
07:55 - 08:00,26.93,-0.03,26.93,26.97,26.92,20,N.A.
08:00 - 08:05,26.96,0.03,26.94,26.99,26.94,20,N.A.
08:05 - 08:10,26.96,0,26.96,26.98,26.94,20,N.A.
08:10 - 08:15,26.99,0.03,26.95,27.01,26.95,20,N.A.
08:15 - 08:20,27.03,0.04,26.99,27.03,26.99,20,N.A.
08:20 - 08:25,27.05,0.02,27.04,27.09,27.01,20,N.A.
08:25 - 08:30,27,-0.05,27.05,27.06,27,20,N.A.
08:30 - 08:35,26.94,-0.06,26.99,27.01,26.9,20,N.A.
08:35 - 08:40,26.97,0.03,26.95,26.98,26.94,20,N.A.
08:40 - 08:45,27.07,0.1,26.96,27.08,26.96,20,N.A.
08:45 - 08:50,27.04,-0.03,27.07,27.07,27.03,20,N.A.
08:50 - 08:55,27.11,0.07,27.04,27.13,27.04,20,N.A.
08:55 - 09:00,27.15,0.04,27.12,27.18,27.12,20,N.A.
09:00 - 09:05,26.94,-0.21,27.13,27.13,26.92,20,N.A.
09:05 - 09:10,26.81,-0.13,26.94,26.97,26.81,20,N.A.
09:10 - 09:15,26.94,0.13,26.81,26.95,26.81,20,N.A.
09:15 - 09:20,26.93,-0.01,26.93,26.93,26.93,1,N.A.
09:30 - 09:35,26.83,-0.1,26.7,26.85,26.69,15,N.A.
09:35 - 09:40,26.73,-0.1,26.84,26.87,26.71,20,N.A.
09:40 - 09:45,26.9,0.17,26.73,26.9,26.72,20,N.A.
09:45 - 09:50,26.69,-0.21,26.93,26.93,26.69,20,N.A.
