Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,3789.93,-66,3871.4,3907.07,3789.49,24300,N.A.
21SEP2022_00:00:00.000000,,,,,,,
09:30 - 09:35,3871.02,15.09,3871.4,3881.31,3870.28,300,N.A.
09:35 - 09:40,3874.68,3.66,3871.08,3875.64,3870.96,300,N.A.
09:40 - 09:45,3871.43,-3.25,3874.69,3877.39,3871.43,300,N.A.
09:45 - 09:50,3881.91,10.48,3871.37,3882.81,3871.2,300,N.A.
09:50 - 09:55,3879.56,-2.35,3881.64,3883.31,3878.84,300,N.A.
09:55 - 10:00,3877.59,-1.97,3879.71,3881.02,3875.52,300,N.A.
10:00 - 10:05,3879.87,2.28,3877.56,3880.49,3876.35,300,N.A.
10:05 - 10:10,3882.44,2.57,3879.9,3882.44,3874.61,300,N.A.
10:10 - 10:15,3881.44,-1,3882.54,3883.28,3878.94,300,N.A.
10:15 - 10:20,3879.32,-2.12,3881.54,3881.56,3878.78,300,N.A.
10:20 - 10:25,3881.79,2.47,3879.48,3882.1,3877.4,300,N.A.
10:25 - 10:30,3887.16,5.37,3881.71,3887.35,3879.96,300,N.A.
10:30 - 10:35,3880.36,-6.8,3887.42,3887.55,3879.54,300,N.A.
10:35 - 10:40,3878.2,-2.16,3880.32,3880.43,3877.84,300,N.A.
10:40 - 10:45,3875,-3.2,3877.97,3878.95,3874.89,300,N.A.
10:45 - 10:50,3873.92,-1.08,3874.91,3877.08,3871.75,300,N.A.
10:50 - 10:55,3875.99,2.07,3873.86,3877.09,3873.57,300,N.A.
10:55 - 11:00,3874.86,-1.13,3876.13,3876.23,3873.49,300,N.A.
11:00 - 11:05,3872.08,-2.78,3875.05,3877.01,3871.82,300,N.A.
11:05 - 11:10,3871.59,-0.49,3872.01,3873.63,3869.78,300,N.A.
11:10 - 11:15,3875.29,3.7,3871.56,3875.29,3871.56,300,N.A.
11:15 - 11:20,3872.67,-2.62,3875.33,3875.37,3872.46,300,N.A.
11:20 - 11:25,3873.79,1.12,3872.6,3873.92,3870.83,300,N.A.
11:25 - 11:30,3873.96,0.17,3873.65,3874.35,3871.5,300,N.A.
11:30 - 11:35,3874.8,0.84,3874.06,3875.94,3873.88,300,N.A.
11:35 - 11:40,3876.35,1.55,3874.81,3876.7,3874.62,300,N.A.
11:40 - 11:45,3877.61,1.26,3876.2,3878.73,3875.67,300,N.A.
11:45 - 11:50,3874.67,-2.94,3877.62,3878.57,3874.67,300,N.A.
11:50 - 11:55,3875.16,0.49,3874.66,3876.09,3873.44,300,N.A.
11:55 - 12:00,3876.03,0.87,3874.97,3876.28,3873.86,300,N.A.
12:00 - 12:05,3874.81,-1.22,3875.98,3876.02,3873.74,300,N.A.
12:05 - 12:10,3878.38,3.57,3874.71,3878.48,3874.51,300,N.A.
12:10 - 12:15,3878.89,0.51,3878.39,3879.96,3877.74,300,N.A.
12:15 - 12:20,3879.07,0.18,3878.84,3879.84,3877.59,300,N.A.
12:20 - 12:25,3877.88,-1.19,3879.12,3879.37,3876.92,300,N.A.
12:25 - 12:30,3880.08,2.2,3877.85,3880.13,3876.93,300,N.A.
12:30 - 12:35,3882.2,2.12,3880.12,3882.2,3879,300,N.A.
12:35 - 12:40,3880.1,-2.1,3882.29,3883.49,3880.07,300,N.A.
12:40 - 12:45,3879.24,-0.86,3880.06,3880.5,3879.18,300,N.A.
12:45 - 12:50,3880.06,0.82,3879.21,3880.34,3877.74,300,N.A.
12:50 - 12:55,3876.63,-3.43,3880.19,3880.3,3876.5,300,N.A.
12:55 - 13:00,3874.68,-1.95,3876.54,3876.54,3874.68,300,N.A.
13:00 - 13:05,3875.71,1.03,3874.66,3875.91,3874.19,300,N.A.
13:05 - 13:10,3875.72,0.01,3875.72,3876.38,3873.96,300,N.A.
13:10 - 13:15,3875.22,-0.5,3875.7,3876.59,3874.78,300,N.A.
13:15 - 13:20,3872.94,-2.28,3874.98,3874.98,3871.83,300,N.A.
13:20 - 13:25,3872.31,-0.63,3872.91,3873.09,3871.71,300,N.A.
13:25 - 13:30,3874.99,2.68,3872.35,3875.09,3871.71,300,N.A.
13:30 - 13:35,3877.61,2.62,3874.97,3877.66,3874.93,300,N.A.
13:35 - 13:40,3879.05,1.44,3877.6,3879.05,3876.77,300,N.A.
13:40 - 13:45,3881.03,1.98,3879.09,3881.23,3878.73,300,N.A.
13:45 - 13:50,3880.5,-0.53,3881.03,3882.77,3878.94,300,N.A.
13:50 - 13:55,3880.31,-0.19,3880.52,3882.34,3880.18,300,N.A.
13:55 - 14:00,3885.62,5.31,3880.06,3886.57,3880.05,300,N.A.
14:00 - 14:05,3825.01,-60.61,3886.44,3886.44,3825.01,300,N.A.
14:05 - 14:10,3843.82,18.81,3824.46,3849.23,3819.34,300,N.A.
14:10 - 14:15,3823.41,-20.41,3842.4,3846.37,3822.75,300,N.A.
14:15 - 14:20,3827.46,4.05,3822.03,3830.92,3822.03,300,N.A.
14:20 - 14:25,3837.3,9.84,3827.11,3837.41,3827.08,300,N.A.
14:25 - 14:30,3834.13,-3.17,3837.04,3844.26,3832.91,300,N.A.
14:30 - 14:35,3862.65,28.52,3832.43,3865.18,3824.54,300,N.A.
14:35 - 14:40,3858.69,-3.96,3861.33,3869.54,3852.23,300,N.A.
14:40 - 14:45,3895.47,36.78,3858.64,3896.9,3853.37,300,N.A.
14:45 - 14:50,3879.48,-15.99,3896.71,3907.07,3873.57,300,N.A.
14:50 - 14:55,3891.76,12.28,3879.88,3893.01,3869.01,300,N.A.
14:55 - 15:00,3889.1,-2.66,3892.53,3894.51,3881.77,300,N.A.
15:00 - 15:05,3882.3,-6.8,3891.35,3895.24,3878.41,300,N.A.
15:05 - 15:10,3872.58,-9.72,3882.19,3889.08,3871.9,300,N.A.
15:10 - 15:15,3871.5,-1.08,3872.33,3872.33,3842.04,300,N.A.
15:15 - 15:20,3864.21,-7.29,3871.27,3878.02,3862.93,300,N.A.
15:20 - 15:25,3855.52,-8.69,3862.57,3862.57,3851.64,300,N.A.
15:25 - 15:30,3831.68,-23.84,3855.39,3855.39,3831.46,300,N.A.
15:30 - 15:35,3833.93,2.25,3830.01,3834.43,3819.21,300,N.A.
15:35 - 15:40,3811.8,-22.13,3834.13,3834.14,3810.33,300,N.A.
15:40 - 15:45,3805.25,-6.55,3810.72,3816.87,3805.25,300,N.A.
15:45 - 15:50,3801.24,-4.01,3804.62,3805.24,3797.79,300,N.A.
15:50 - 15:55,3804.14,2.9,3803.43,3809.38,3800.49,300,N.A.
15:55 - 16:00,3789.49,-14.65,3803.59,3803.59,3789.49,300,N.A.
16:00 - 16:05,3789.92,0.43,3789.67,3789.92,3789.67,300,N.A.
16:05 - 16:10,3789.93,0.01,3789.92,3789.93,3789.92,300,N.A.
16:10 - 16:15,3789.93,0,3789.93,3789.93,3789.93,300,N.A.
