Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,4372.59,3.58,4366.29,4391.82,4337.85,24300,N.A.
14JUN2023_00:00:00.000000,,,,,,,
09:30 - 09:35,4369.8,0.79,4366.29,4370.76,4366.29,300,N.A.
09:35 - 09:40,4370.11,0.31,4369.69,4371.3,4366.99,300,N.A.
09:40 - 09:45,4373.46,3.35,4370.34,4374.19,4370.34,300,N.A.
09:45 - 09:50,4375.66,2.2,4373.52,4375.99,4373.35,300,N.A.
09:50 - 09:55,4376.14,0.48,4375.7,4377.78,4375.49,300,N.A.
09:55 - 10:00,4376.23,0.09,4375.9,4376.52,4373.91,300,N.A.
10:00 - 10:05,4378.44,2.21,4376.65,4378.44,4375.02,300,N.A.
10:05 - 10:10,4381.44,3,4378.55,4382.06,4378.32,300,N.A.
10:10 - 10:15,4380.41,-1.03,4381.52,4381.52,4379.22,300,N.A.
10:15 - 10:20,4380.4,-0.01,4380.4,4381.99,4380.32,300,N.A.
10:20 - 10:25,4378.61,-1.79,4380.53,4383.28,4378.07,300,N.A.
10:25 - 10:30,4378.27,-0.34,4378.72,4380.09,4376.28,300,N.A.
10:30 - 10:35,4380.7,2.43,4378.54,4381.3,4378.05,300,N.A.
10:35 - 10:40,4381.7,1,4380.74,4382.15,4379.63,300,N.A.
10:40 - 10:45,4380.58,-1.12,4381.66,4384.46,4380.58,300,N.A.
10:45 - 10:50,4381.95,1.37,4380.43,4382.11,4380.33,300,N.A.
10:50 - 10:55,4380.24,-1.71,4381.97,4382.08,4380.24,300,N.A.
10:55 - 11:00,4380.25,0.01,4380.1,4381,4378.7,300,N.A.
11:00 - 11:05,4380.5,0.25,4380.38,4382.11,4378.89,300,N.A.
11:05 - 11:10,4381.31,0.81,4380.43,4381.38,4379.16,300,N.A.
11:10 - 11:15,4385.2,3.89,4381.46,4385.49,4381.09,300,N.A.
11:15 - 11:20,4387.41,2.21,4385.73,4387.71,4385.45,300,N.A.
11:20 - 11:25,4391.14,3.73,4387.54,4391.41,4386.98,300,N.A.
11:25 - 11:30,4387.81,-3.33,4391.2,4391.82,4387.32,300,N.A.
11:30 - 11:35,4386.81,-1,4387.97,4388.54,4386.75,300,N.A.
11:35 - 11:40,4387.06,0.25,4386.74,4388.3,4386.74,300,N.A.
11:40 - 11:45,4385.8,-1.26,4387,4387.82,4385.67,300,N.A.
11:45 - 11:50,4386.72,0.92,4385.74,4386.98,4385.24,300,N.A.
11:50 - 11:55,4385.25,-1.47,4386.72,4386.85,4385.25,300,N.A.
11:55 - 12:00,4383.79,-1.46,4385.17,4385.2,4382.47,300,N.A.
12:00 - 12:05,4379.75,-4.04,4383.77,4383.85,4379.44,300,N.A.
12:05 - 12:10,4380.58,0.83,4379.66,4381.11,4377.68,300,N.A.
12:10 - 12:15,4382.48,1.9,4380.58,4382.81,4380.35,300,N.A.
12:15 - 12:20,4384.91,2.43,4382.54,4385.28,4382.26,300,N.A.
12:20 - 12:25,4383.68,-1.23,4384.79,4385.05,4383.62,300,N.A.
12:25 - 12:30,4383.27,-0.41,4383.8,4383.85,4382.53,300,N.A.
12:30 - 12:35,4381.64,-1.63,4383.2,4383.35,4381.34,300,N.A.
12:35 - 12:40,4381.48,-0.16,4381.59,4382.39,4380.17,300,N.A.
12:40 - 12:45,4380.58,-0.9,4381.5,4381.81,4380.46,300,N.A.
12:45 - 12:50,4380.75,0.17,4380.63,4381.74,4380.11,300,N.A.
12:50 - 12:55,4382.26,1.51,4380.77,4382.4,4380.56,300,N.A.
12:55 - 13:00,4382.3,0.04,4382.25,4382.49,4381.36,300,N.A.
13:00 - 13:05,4379.39,-2.91,4382.28,4382.28,4378.91,300,N.A.
13:05 - 13:10,4378.55,-0.84,4379.23,4379.23,4378.04,300,N.A.
13:10 - 13:15,4376.46,-2.09,4378.53,4378.68,4374.93,300,N.A.
13:15 - 13:20,4373.52,-2.94,4376.41,4376.41,4373.4,300,N.A.
13:20 - 13:25,4374.54,1.02,4373.37,4374.55,4372.29,300,N.A.
13:25 - 13:30,4374.36,-0.18,4374.4,4375.19,4373.49,300,N.A.
13:30 - 13:35,4375.59,1.23,4374.33,4375.68,4371.19,300,N.A.
13:35 - 13:40,4374.93,-0.66,4375.55,4375.61,4373.35,300,N.A.
13:40 - 13:45,4373.51,-1.42,4375.18,4375.65,4373.51,300,N.A.
13:45 - 13:50,4374.94,1.43,4373.63,4374.94,4372.09,300,N.A.
13:50 - 13:55,4375.44,0.5,4374.89,4375.6,4373.43,300,N.A.
13:55 - 14:00,4373.99,-1.45,4375.41,4375.79,4373.39,300,N.A.
14:00 - 14:05,4356.52,-17.47,4373.93,4373.93,4351.7,300,N.A.
14:05 - 14:10,4348.58,-7.94,4355.9,4356.19,4338.24,300,N.A.
14:10 - 14:15,4350.25,1.67,4349.21,4354.55,4344.71,300,N.A.
14:15 - 14:20,4344.25,-6,4350.18,4350.62,4341.12,300,N.A.
14:20 - 14:25,4341.38,-2.87,4343.82,4347.52,4339.9,300,N.A.
14:25 - 14:30,4346.31,4.93,4340.81,4346.44,4337.85,300,N.A.
14:30 - 14:35,4346.3,-0.01,4346.08,4352.16,4341.63,300,N.A.
14:35 - 14:40,4353.13,6.83,4346.55,4358.82,4346.49,300,N.A.
14:40 - 14:45,4366.63,13.5,4353.22,4367.4,4353.03,300,N.A.
14:45 - 14:50,4370.22,3.59,4367.22,4370.26,4361.13,300,N.A.
14:50 - 14:55,4367.95,-2.27,4370.64,4371.97,4361.98,300,N.A.
14:55 - 15:00,4364.72,-3.23,4367.85,4370.56,4363.85,300,N.A.
15:00 - 15:05,4370.27,5.55,4365,4371.12,4364.71,300,N.A.
15:05 - 15:10,4381.49,11.22,4370.02,4382.42,4369.87,300,N.A.
15:10 - 15:15,4366.83,-14.66,4381.85,4381.85,4366.83,300,N.A.
15:15 - 15:20,4364.48,-2.35,4367.13,4367.24,4359.52,300,N.A.
15:20 - 15:25,4371.79,7.31,4364.02,4373.94,4363.22,300,N.A.
15:25 - 15:30,4367.77,-4.02,4372.03,4376.82,4367.24,300,N.A.
15:30 - 15:35,4369.42,1.65,4367.62,4370.76,4363.41,300,N.A.
15:35 - 15:40,4369.49,0.07,4369.27,4371.76,4368.06,300,N.A.
15:40 - 15:45,4365.14,-4.35,4369.64,4369.97,4363.39,300,N.A.
15:45 - 15:50,4361.06,-4.08,4365.26,4366.83,4359.93,300,N.A.
15:50 - 15:55,4361.78,0.72,4359.49,4363.59,4352.86,300,N.A.
15:55 - 16:00,4373.18,11.4,4362.59,4373.18,4362.59,300,N.A.
16:00 - 16:05,4372.53,-0.65,4372.85,4372.85,4372.53,300,N.A.
16:05 - 16:10,4372.59,0.06,4372.53,4372.59,4372.53,300,N.A.
16:10 - 16:15,4372.59,0,4372.59,4372.59,4372.59,300,N.A.
