Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,0.938,0.0016,0.9364,0.9389,0.9314,884894,N.A.
19SEP2023_00:00:00.000000,,,,,,,
17:00 - 17:05,0.9363,-0.0001,0.9364,0.9364,0.9361,1459,N.A.
17:05 - 17:10,0.9364,0.0001,0.9363,0.9364,0.9363,1699,N.A.
17:10 - 17:15,0.9364,0,0.9364,0.9364,0.9364,1711,N.A.
17:15 - 17:20,0.9364,0,0.9364,0.9365,0.9364,1671,N.A.
17:20 - 17:25,0.9364,0,0.9364,0.9365,0.9364,1808,N.A.
17:25 - 17:30,0.9364,0,0.9364,0.9365,0.9363,1951,N.A.
17:30 - 17:35,0.9364,0,0.9364,0.9364,0.9364,2121,N.A.
17:35 - 17:40,0.9364,0,0.9364,0.9364,0.9363,2109,N.A.
17:40 - 17:45,0.9364,0,0.9364,0.9364,0.9364,2056,N.A.
17:45 - 17:50,0.9363,-0.0001,0.9364,0.9364,0.9363,2322,N.A.
17:50 - 17:55,0.9364,0.0001,0.9363,0.9364,0.9362,2455,N.A.
17:55 - 18:00,0.9364,0,0.9364,0.9364,0.9363,2345,N.A.
18:00 - 18:05,0.9363,-0.0001,0.9364,0.9365,0.9363,2495,N.A.
18:05 - 18:10,0.9363,0,0.9363,0.9363,0.9363,2342,N.A.
18:10 - 18:15,0.9363,0,0.9363,0.9363,0.9362,2346,N.A.
18:15 - 18:20,0.9363,0,0.9363,0.9363,0.9363,2161,N.A.
18:20 - 18:25,0.9363,0,0.9363,0.9364,0.9363,2257,N.A.
18:25 - 18:30,0.9362,-0.0001,0.9363,0.9363,0.9362,2250,N.A.
18:30 - 18:35,0.9362,0,0.9362,0.9362,0.9361,2306,N.A.
18:35 - 18:40,0.9361,-0.0001,0.9362,0.9362,0.9361,2369,N.A.
18:40 - 18:45,0.9361,0,0.9361,0.9362,0.9361,2361,N.A.
18:45 - 18:50,0.9361,0,0.9361,0.9362,0.9361,2205,N.A.
18:50 - 18:55,0.9362,0.0001,0.9361,0.9362,0.9361,2305,N.A.
18:55 - 19:00,0.9361,-0.0001,0.9362,0.9362,0.9361,2237,N.A.
19:00 - 19:05,0.9361,0,0.9361,0.9362,0.9361,2462,N.A.
19:05 - 19:10,0.9361,0,0.9361,0.9361,0.9361,2364,N.A.
19:10 - 19:15,0.9361,0,0.9361,0.9361,0.936,2368,N.A.
19:15 - 19:20,0.9361,0,0.9361,0.9361,0.936,2281,N.A.
19:20 - 19:25,0.9362,0.0001,0.9361,0.9362,0.9361,2273,N.A.
19:25 - 19:30,0.9362,0,0.9362,0.9362,0.9362,2356,N.A.
19:30 - 19:35,0.9362,0,0.9362,0.9362,0.9361,2312,N.A.
19:35 - 19:40,0.9362,0,0.9362,0.9362,0.9362,2335,N.A.
19:40 - 19:45,0.9362,0,0.9362,0.9362,0.9362,2370,N.A.
