Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,1.2891,-0.0059,1.295,1.2995,1.2864,1377270,N.A.
14JUN2022_00:00:00.000000,,,,,,,
17:00 - 17:05,1.2949,-0.0001,1.295,1.2954,1.2947,2226,N.A.
17:05 - 17:10,1.2951,0.0002,1.2949,1.2952,1.2949,2389,N.A.
17:10 - 17:15,1.2952,0.0001,1.2951,1.2954,1.295,2465,N.A.
17:15 - 17:20,1.2952,0,1.2952,1.2954,1.295,2470,N.A.
17:20 - 17:25,1.2952,0,1.2952,1.2953,1.2949,2511,N.A.
17:25 - 17:30,1.2951,-0.0001,1.2952,1.2961,1.2951,2882,N.A.
17:30 - 17:35,1.2955,0.0004,1.2951,1.2956,1.2951,2667,N.A.
17:35 - 17:40,1.2956,0.0001,1.2955,1.2958,1.2953,2721,N.A.
17:40 - 17:45,1.2955,-0.0001,1.2956,1.2957,1.2955,2533,N.A.
17:45 - 17:50,1.2956,0.0001,1.2955,1.2956,1.2955,2581,N.A.
17:50 - 17:55,1.2956,0,1.2956,1.2956,1.2955,2426,N.A.
17:55 - 18:00,1.2957,0.0001,1.2956,1.2958,1.2955,2605,N.A.
18:00 - 18:05,1.2953,-0.0004,1.2957,1.2958,1.2951,3223,N.A.
18:05 - 18:10,1.2957,0.0004,1.2953,1.2957,1.2952,2889,N.A.
18:10 - 18:15,1.2956,-0.0001,1.2957,1.2957,1.2955,2830,N.A.
18:15 - 18:20,1.2957,0.0001,1.2956,1.2958,1.2954,3094,N.A.
18:20 - 18:25,1.2955,-0.0002,1.2957,1.2957,1.2954,3166,N.A.
18:25 - 18:30,1.2956,0.0001,1.2955,1.2956,1.2954,2948,N.A.
18:30 - 18:35,1.2955,-0.0001,1.2956,1.2957,1.2954,3358,N.A.
18:35 - 18:40,1.2954,-0.0001,1.2955,1.2956,1.2953,2929,N.A.
18:40 - 18:45,1.2955,0.0001,1.2954,1.2955,1.2953,3096,N.A.
18:45 - 18:50,1.2954,-0.0001,1.2955,1.2955,1.2954,2759,N.A.
18:50 - 18:55,1.2955,0.0001,1.2954,1.2955,1.2953,2884,N.A.
18:55 - 19:00,1.2953,-0.0002,1.2955,1.2956,1.2953,2946,N.A.
19:00 - 19:05,1.2954,0.0001,1.2953,1.2954,1.2953,2980,N.A.
19:05 - 19:10,1.2956,0.0002,1.2954,1.2956,1.2953,3326,N.A.
19:10 - 19:15,1.2958,0.0002,1.2956,1.296,1.2954,4037,N.A.
19:15 - 19:20,1.2957,-0.0001,1.2958,1.296,1.2957,3480,N.A.
19:20 - 19:25,1.2952,-0.0005,1.2957,1.2959,1.2952,3203,N.A.
19:25 - 19:30,1.2952,0,1.2952,1.2953,1.2952,3298,N.A.
19:30 - 19:35,1.2952,0,1.2952,1.2953,1.2951,3342,N.A.
19:35 - 19:40,1.2951,-0.0001,1.2952,1.2953,1.2951,3231,N.A.
19:40 - 19:45,1.2951,0,1.2951,1.2953,1.2951,3043,N.A.
19:45 - 19:50,1.2949,-0.0002,1.2951,1.2952,1.2949,3459,N.A.
19:50 - 19:55,1.2947,-0.0002,1.2949,1.2949,1.2947,3723,N.A.
19:55 - 20:00,1.2948,0.0001,1.2947,1.2948,1.2944,3846,N.A.
20:00 - 20:05,1.2947,-0.0001,1.2948,1.2949,1.2945,4303,N.A.
20:05 - 20:10,1.2949,0.0002,1.2947,1.2951,1.2946,4136,N.A.
20:10 - 20:15,1.2949,0,1.2949,1.2951,1.2948,3945,N.A.
20:15 - 20:20,1.2945,-0.0004,1.2949,1.2951,1.2945,4063,N.A.
20:20 - 20:25,1.2951,0.0006,1.2945,1.2953,1.2945,3956,N.A.
20:25 - 20:30,1.2949,-0.0002,1.2951,1.2951,1.2948,4600,N.A.
20:30 - 20:35,1.2948,-0.0001,1.2949,1.2953,1.2947,4277,N.A.
20:35 - 20:40,1.2948,0,1.2948,1.2951,1.2948,3676,N.A.
20:40 - 20:45,1.2953,0.0005,1.2948,1.2953,1.2947,3813,N.A.
20:45 - 20:50,1.2955,0.0002,1.2953,1.2956,1.2951,3686,N.A.
20:50 - 20:55,1.2957,0.0002,1.2955,1.2958,1.2954,4244,N.A.
20:55 - 21:00,1.2947,-0.001,1.2957,1.2957,1.2946,4027,N.A.
21:00 - 21:05,1.2943,-0.0004,1.2947,1.2948,1.2941,4420,N.A.
21:05 - 21:10,1.2945,0.0002,1.2943,1.2946,1.2942,4260,N.A.
21:10 - 21:15,1.2944,-0.0001,1.2945,1.2946,1.2942,4340,N.A.
21:15 - 21:20,1.2943,-0.0001,1.2944,1.2946,1.2942,4483,N.A.
21:20 - 21:25,1.2938,-0.0005,1.2943,1.2943,1.2937,4587,N.A.
21:25 - 21:30,1.2939,0.0001,1.2938,1.294,1.2936,4301,N.A.
21:30 - 21:35,1.2934,-0.0005,1.2939,1.294,1.2934,4742,N.A.
21:35 - 21:40,1.2935,0.0001,1.2934,1.2938,1.2933,4707,N.A.
21:40 - 21:45,1.2933,-0.0002,1.2935,1.2936,1.2933,4653,N.A.
