Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,0.7983,-0.0022,0.8005,0.8022,0.7968,1025381,N.A.
30APR2024_00:00:00.000000,,,,,,,
17:00 - 17:05,0.8003,-0.0002,0.8005,0.8006,0.8001,2821,N.A.
17:05 - 17:10,0.8003,0,0.8003,0.8005,0.8002,3140,N.A.
17:10 - 17:15,0.8002,-0.0001,0.8003,0.8003,0.8002,3811,N.A.
17:15 - 17:20,0.8002,0,0.8002,0.8003,0.8002,2825,N.A.
17:20 - 17:25,0.8002,0,0.8002,0.8004,0.8002,2949,N.A.
17:25 - 17:30,0.8005,0.0003,0.8002,0.8006,0.8002,3281,N.A.
17:30 - 17:35,0.8005,0,0.8005,0.8006,0.8005,2419,N.A.
17:35 - 17:40,0.8004,-0.0001,0.8005,0.8005,0.8004,2562,N.A.
17:40 - 17:45,0.8004,0,0.8004,0.8004,0.8004,2672,N.A.
17:45 - 17:50,0.8003,-0.0001,0.8004,0.8004,0.8003,2859,N.A.
17:50 - 17:55,0.8003,0,0.8003,0.8004,0.8003,2699,N.A.
17:55 - 18:00,0.8003,0,0.8003,0.8004,0.8003,2751,N.A.
18:00 - 18:05,0.8005,0.0002,0.8004,0.8006,0.8003,2573,N.A.
18:05 - 18:10,0.8006,0.0001,0.8005,0.8006,0.8005,2445,N.A.
18:10 - 18:15,0.8006,0,0.8006,0.8007,0.8006,2505,N.A.
18:15 - 18:20,0.8006,0,0.8006,0.8006,0.8006,2503,N.A.
18:20 - 18:25,0.8006,0,0.8006,0.8006,0.8005,2553,N.A.
18:25 - 18:30,0.8006,0,0.8006,0.8006,0.8005,2753,N.A.
18:30 - 18:35,0.8005,-0.0001,0.8006,0.8006,0.8005,2941,N.A.
18:35 - 18:40,0.8005,0,0.8005,0.8005,0.8005,2763,N.A.
18:40 - 18:45,0.8007,0.0002,0.8005,0.8007,0.8005,2762,N.A.
18:45 - 18:50,0.8006,-0.0001,0.8007,0.8007,0.8006,3058,N.A.
18:50 - 18:55,0.8006,0,0.8006,0.8006,0.8006,2816,N.A.
18:55 - 19:00,0.8006,0,0.8006,0.8006,0.8005,3179,N.A.
19:00 - 19:05,0.8007,0.0001,0.8006,0.8007,0.8005,3419,N.A.
19:05 - 19:10,0.8007,0,0.8007,0.8007,0.8006,3121,N.A.
19:10 - 19:15,0.8007,0,0.8007,0.8007,0.8006,3295,N.A.
19:15 - 19:20,0.8007,0,0.8007,0.8007,0.8006,2889,N.A.
19:20 - 19:25,0.8006,-0.0001,0.8007,0.8007,0.8006,2810,N.A.
19:25 - 19:30,0.8007,0.0001,0.8006,0.8007,0.8006,3090,N.A.
19:30 - 19:35,0.8007,0,0.8007,0.8008,0.8006,2814,N.A.
19:35 - 19:40,0.8007,0,0.8007,0.8008,0.8007,2599,N.A.
19:40 - 19:45,0.8006,-0.0001,0.8007,0.8007,0.8006,2755,N.A.
19:45 - 19:50,0.8007,0.0001,0.8006,0.8007,0.8006,3230,N.A.
19:50 - 19:55,0.8007,0,0.8007,0.8007,0.8007,3402,N.A.
19:55 - 20:00,0.8007,0,0.8007,0.8007,0.8006,3436,N.A.
20:00 - 20:05,0.8006,-0.0001,0.8007,0.8007,0.8006,3297,N.A.
20:05 - 20:10,0.8006,0,0.8006,0.8007,0.8006,3465,N.A.
20:10 - 20:15,0.8008,0.0002,0.8006,0.8008,0.8006,3440,N.A.
20:15 - 20:20,0.8009,0.0001,0.8008,0.801,0.8007,3242,N.A.
20:20 - 20:25,0.8011,0.0002,0.8009,0.8012,0.8009,3515,N.A.
20:25 - 20:30,0.8011,0,0.8011,0.8012,0.801,3056,N.A.
20:30 - 20:35,0.8009,-0.0002,0.8011,0.8011,0.8009,3228,N.A.
20:35 - 20:40,0.8009,0,0.8009,0.8009,0.8008,3010,N.A.
20:40 - 20:45,0.8009,0,0.8009,0.801,0.8009,3086,N.A.
20:45 - 20:50,0.8009,0,0.8009,0.801,0.8009,3186,N.A.
20:50 - 20:55,0.8009,0,0.8009,0.801,0.8009,3207,N.A.
20:55 - 21:00,0.8009,0,0.8009,0.801,0.8008,3443,N.A.
21:00 - 21:05,0.8008,-0.0001,0.8009,0.8009,0.8008,3058,N.A.
21:05 - 21:10,0.8008,0,0.8008,0.8009,0.8007,2932,N.A.
21:10 - 21:15,0.8007,-0.0001,0.8008,0.8008,0.8007,2927,N.A.
21:15 - 21:20,0.8008,0.0001,0.8007,0.8008,0.8007,3039,N.A.
21:20 - 21:25,0.8008,0,0.8008,0.8009,0.8008,3139,N.A.
21:25 - 21:30,0.8008,0,0.8008,0.8009,0.8008,2971,N.A.
21:30 - 21:35,0.801,0.0002,0.8008,0.801,0.8008,3149,N.A.
21:35 - 21:40,0.801,0,0.801,0.8011,0.801,2871,N.A.
21:40 - 21:45,0.8011,0.0001,0.801,0.8012,0.801,3251,N.A.
21:45 - 21:50,0.8009,-0.0002,0.8011,0.8011,0.8009,3036,N.A.
21:50 - 21:55,0.8011,0.0002,0.8009,0.8011,0.8009,3029,N.A.
21:55 - 22:00,0.801,-0.0001,0.8011,0.8011,0.801,2941,N.A.
22:00 - 22:05,0.8011,0.0001,0.801,0.8011,0.801,2913,N.A.
22:05 - 22:10,0.8013,0.0002,0.8011,0.8013,0.8011,3005,N.A.
22:10 - 22:15,0.8013,0,0.8013,0.8014,0.8012,3159,N.A.
22:15 - 22:20,0.8012,-0.0001,0.8013,0.8013,0.8012,3179,N.A.
22:20 - 22:25,0.8011,-0.0001,0.8012,0.8012,0.8011,2896,N.A.
22:25 - 22:30,0.8011,0,0.8011,0.8011,0.8011,2857,N.A.
22:30 - 22:35,0.8012,0.0001,0.8011,0.8012,0.8011,2941,N.A.
22:35 - 22:40,0.8011,-0.0001,0.8012,0.8012,0.801,2764,N.A.
22:40 - 22:45,0.8011,0,0.8011,0.8011,0.801,2640,N.A.
22:45 - 22:50,0.8011,0,0.8011,0.8011,0.8011,2683,N.A.
22:50 - 22:55,0.8011,0,0.8011,0.8012,0.8011,2880,N.A.
22:55 - 23:00,0.8011,0,0.8011,0.8012,0.8011,2837,N.A.
23:00 - 23:05,0.8013,0.0002,0.8011,0.8013,0.8011,2882,N.A.
23:05 - 23:10,0.8014,0.0001,0.8013,0.8014,0.8012,2694,N.A.
23:10 - 23:15,0.8014,0,0.8014,0.8014,0.8013,2723,N.A.
23:15 - 23:20,0.8015,0.0001,0.8014,0.8015,0.8014,2800,N.A.
23:20 - 23:25,0.8015,0,0.8015,0.8015,0.8014,2773,N.A.
23:25 - 23:30,0.8015,0,0.8015,0.8015,0.8014,2680,N.A.
23:30 - 23:35,0.8015,0,0.8015,0.8015,0.8014,2556,N.A.
23:35 - 23:40,0.8015,0,0.8015,0.8015,0.8015,2480,N.A.
23:40 - 23:45,0.8016,0.0001,0.8015,0.8016,0.8015,2596,N.A.
23:45 - 23:50,0.8017,0.0001,0.8016,0.8018,0.8016,2795,N.A.
23:50 - 23:55,0.8017,0,0.8017,0.8018,0.8017,2714,N.A.
23:55 - 00:00,0.8017,0,0.8017,0.8017,0.8016,2688,N.A.
01MAY2024_00:00:00.000000,,,,,,,
00:00 - 00:05,0.8017,0,0.8017,0.8017,0.8016,2730,N.A.
00:05 - 00:10,0.8017,0,0.8017,0.8017,0.8017,2778,N.A.
00:10 - 00:15,0.8018,0.0001,0.8017,0.8018,0.8017,2601,N.A.
00:15 - 00:20,0.8017,-0.0001,0.8018,0.8018,0.8017,2785,N.A.
00:20 - 00:25,0.8016,-0.0001,0.8017,0.8018,0.8016,2955,N.A.
00:25 - 00:30,0.8015,-0.0001,0.8016,0.8016,0.8015,2726,N.A.
00:30 - 00:35,0.8014,-0.0001,0.8015,0.8015,0.8014,2934,N.A.
00:35 - 00:40,0.8014,0,0.8014,0.8015,0.8014,2703,N.A.
00:40 - 00:45,0.8015,0.0001,0.8014,0.8015,0.8014,3008,N.A.
00:45 - 00:50,0.8014,-0.0001,0.8015,0.8015,0.8014,3144,N.A.
00:50 - 00:55,0.8014,0,0.8014,0.8014,0.8014,2900,N.A.
00:55 - 01:00,0.8014,0,0.8014,0.8015,0.8014,2854,N.A.
01:00 - 01:05,0.8015,0.0001,0.8014,0.8015,0.8014,2872,N.A.
01:05 - 01:10,0.8015,0,0.8015,0.8015,0.8015,2874,N.A.
01:10 - 01:15,0.8015,0,0.8015,0.8015,0.8015,2895,N.A.
01:15 - 01:20,0.8015,0,0.8015,0.8016,0.8014,2773,N.A.
01:20 - 01:25,0.8015,0,0.8015,0.8016,0.8014,2783,N.A.
01:25 - 01:30,0.8016,0.0001,0.8015,0.8016,0.8015,2823,N.A.
01:30 - 01:35,0.8014,-0.0002,0.8016,0.8016,0.8014,2742,N.A.
01:35 - 01:40,0.8013,-0.0001,0.8014,0.8014,0.8013,2857,N.A.
01:40 - 01:45,0.8014,0.0001,0.8013,0.8014,0.8012,2912,N.A.
01:45 - 01:50,0.8014,0,0.8014,0.8014,0.8013,2822,N.A.
01:50 - 01:55,0.8014,0,0.8014,0.8014,0.8013,2695,N.A.
01:55 - 02:00,0.8015,0.0001,0.8014,0.8015,0.8014,2940,N.A.
02:00 - 02:05,0.8018,0.0003,0.8015,0.8018,0.8015,3245,N.A.
02:05 - 02:10,0.8018,0,0.8018,0.8019,0.8018,3103,N.A.
02:10 - 02:15,0.8018,0,0.8018,0.8018,0.8017,3015,N.A.
