Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,0.7925,-0.0035,0.796,0.8,0.7915,944159,N.A.
12DEC2023_00:00:00.000000,,,,,,,
17:00 - 17:05,0.7957,-0.0003,0.796,0.796,0.7956,2109,N.A.
17:05 - 17:10,0.7956,-0.0001,0.7957,0.7958,0.7956,1865,N.A.
17:10 - 17:15,0.7964,0.0008,0.7956,0.7964,0.7956,2188,N.A.
17:15 - 17:20,0.7955,-0.0009,0.7964,0.7964,0.7955,2130,N.A.
17:20 - 17:25,0.7957,0.0002,0.7955,0.7957,0.7955,2160,N.A.
17:25 - 17:30,0.7958,0.0001,0.7957,0.796,0.7957,2284,N.A.
17:30 - 17:35,0.7958,0,0.7958,0.7958,0.7958,2342,N.A.
17:35 - 17:40,0.7958,0,0.7958,0.7958,0.7958,2247,N.A.
17:40 - 17:45,0.7958,0,0.7958,0.7958,0.7958,2273,N.A.
17:45 - 17:50,0.7958,0,0.7958,0.7958,0.7958,2396,N.A.
17:50 - 17:55,0.7958,0,0.7958,0.7959,0.7958,2577,N.A.
17:55 - 18:00,0.7958,0,0.7958,0.796,0.7957,2628,N.A.
18:00 - 18:05,0.7958,0,0.7958,0.7959,0.7958,2437,N.A.
18:05 - 18:10,0.7957,-0.0001,0.7958,0.7959,0.7957,2270,N.A.
18:10 - 18:15,0.7957,0,0.7957,0.7957,0.7957,2442,N.A.
18:15 - 18:20,0.7957,0,0.7957,0.7957,0.7957,2543,N.A.
18:20 - 18:25,0.7956,-0.0001,0.7957,0.7957,0.7956,2549,N.A.
18:25 - 18:30,0.7955,-0.0001,0.7956,0.7956,0.7955,2515,N.A.
18:30 - 18:35,0.7956,0.0001,0.7955,0.7956,0.7955,2495,N.A.
18:35 - 18:40,0.7955,-0.0001,0.7956,0.7956,0.7955,2464,N.A.
18:40 - 18:45,0.7955,0,0.7955,0.7955,0.7955,2493,N.A.
18:45 - 18:50,0.7955,0,0.7955,0.7955,0.7955,2302,N.A.
18:50 - 18:55,0.7955,0,0.7955,0.7955,0.7955,2493,N.A.
18:55 - 19:00,0.7956,0.0001,0.7955,0.7956,0.7955,2507,N.A.
19:00 - 19:05,0.7956,0,0.7956,0.7957,0.7956,2719,N.A.
19:05 - 19:10,0.7956,0,0.7956,0.7956,0.7955,2599,N.A.
19:10 - 19:15,0.7959,0.0003,0.7956,0.7959,0.7956,2650,N.A.
19:15 - 19:20,0.7958,-0.0001,0.7959,0.7959,0.7958,2504,N.A.
19:20 - 19:25,0.7961,0.0003,0.7958,0.7961,0.7958,2672,N.A.
19:25 - 19:30,0.7962,0.0001,0.7961,0.7962,0.796,2533,N.A.
19:30 - 19:35,0.7962,0,0.7962,0.7962,0.7961,2615,N.A.
19:35 - 19:40,0.7962,0,0.7962,0.7962,0.7961,2645,N.A.
19:40 - 19:45,0.7962,0,0.7962,0.7962,0.7961,2728,N.A.
19:45 - 19:50,0.7963,0.0001,0.7962,0.7963,0.7961,2679,N.A.
19:50 - 19:55,0.7962,-0.0001,0.7963,0.7963,0.7962,2833,N.A.
19:55 - 20:00,0.7963,0.0001,0.7962,0.7964,0.7962,2897,N.A.
20:00 - 20:05,0.7962,-0.0001,0.7963,0.7963,0.7962,2761,N.A.
20:05 - 20:10,0.796,-0.0002,0.7962,0.7962,0.796,2599,N.A.
20:10 - 20:15,0.7961,0.0001,0.796,0.7961,0.796,2685,N.A.
20:15 - 20:20,0.7962,0.0001,0.7961,0.7963,0.7961,2751,N.A.
20:20 - 20:25,0.7962,0,0.7962,0.7964,0.7962,2767,N.A.
20:25 - 20:30,0.7962,0,0.7962,0.7962,0.7961,2666,N.A.
20:30 - 20:35,0.7961,-0.0001,0.7962,0.7962,0.796,2777,N.A.
20:35 - 20:40,0.7962,0.0001,0.7961,0.7962,0.7961,2783,N.A.
20:40 - 20:45,0.7963,0.0001,0.7962,0.7963,0.7962,2734,N.A.
20:45 - 20:50,0.7965,0.0002,0.7963,0.7965,0.7963,2804,N.A.
20:50 - 20:55,0.7964,-0.0001,0.7965,0.7965,0.7963,2851,N.A.
20:55 - 21:00,0.7962,-0.0002,0.7964,0.7964,0.7961,2769,N.A.
21:00 - 21:05,0.7964,0.0002,0.7962,0.7964,0.7962,2850,N.A.
21:05 - 21:10,0.7963,-0.0001,0.7964,0.7964,0.7962,2783,N.A.
21:10 - 21:15,0.7963,0,0.7963,0.7964,0.7962,2714,N.A.
21:15 - 21:20,0.7963,0,0.7963,0.7964,0.7963,2682,N.A.
21:20 - 21:25,0.7963,0,0.7963,0.7963,0.7963,2665,N.A.
21:25 - 21:30,0.7964,0.0001,0.7963,0.7964,0.7963,2663,N.A.
21:30 - 21:35,0.7964,0,0.7964,0.7965,0.7963,2729,N.A.
21:35 - 21:40,0.7964,0,0.7964,0.7964,0.7964,2695,N.A.
21:40 - 21:45,0.7965,0.0001,0.7964,0.7965,0.7964,2527,N.A.
21:45 - 21:50,0.7965,0,0.7965,0.7966,0.7965,2673,N.A.
21:50 - 21:55,0.7967,0.0002,0.7965,0.7967,0.7965,2775,N.A.
21:55 - 22:00,0.7966,-0.0001,0.7967,0.7967,0.7965,2886,N.A.
22:00 - 22:05,0.7969,0.0003,0.7966,0.7969,0.7965,2629,N.A.
22:05 - 22:10,0.7968,-0.0001,0.7969,0.7969,0.7967,2613,N.A.
22:10 - 22:15,0.7968,0,0.7968,0.7969,0.7967,2660,N.A.
22:15 - 22:20,0.7967,-0.0001,0.7968,0.7969,0.7967,2652,N.A.
22:20 - 22:25,0.7966,-0.0001,0.7967,0.7967,0.7966,2666,N.A.
22:25 - 22:30,0.7966,0,0.7966,0.7966,0.7966,2713,N.A.
22:30 - 22:35,0.7966,0,0.7966,0.7967,0.7966,2683,N.A.
