Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,153.41,1.2,152.21,154.05,152.18,1553417,N.A.
27JAN2026_00:00:00.000000,,,,,,,
17:00 - 17:05,152.3,0.09,152.21,152.3,152.18,2345,N.A.
17:05 - 17:10,152.21,-0.09,152.3,152.32,152.21,2882,N.A.
17:10 - 17:15,152.22,0.01,152.21,152.23,152.21,2797,N.A.
17:15 - 17:20,152.26,0.04,152.22,152.27,152.22,3375,N.A.
17:20 - 17:25,152.26,0,152.26,152.29,152.25,3362,N.A.
17:25 - 17:30,152.23,-0.03,152.26,152.26,152.23,2813,N.A.
17:30 - 17:35,152.24,0.01,152.23,152.25,152.23,3866,N.A.
17:35 - 17:40,152.3,0.06,152.24,152.35,152.24,4078,N.A.
17:40 - 17:45,152.36,0.06,152.3,152.37,152.3,4404,N.A.
17:45 - 17:50,152.34,-0.02,152.36,152.44,152.3,3855,N.A.
17:50 - 17:55,152.33,-0.01,152.34,152.34,152.29,3478,N.A.
17:55 - 18:00,152.3,-0.03,152.33,152.33,152.29,3118,N.A.
18:00 - 18:05,152.29,-0.01,152.3,152.35,152.27,4267,N.A.
18:05 - 18:10,152.38,0.09,152.29,152.4,152.29,4144,N.A.
18:10 - 18:15,152.41,0.03,152.38,152.43,152.34,4301,N.A.
18:15 - 18:20,152.44,0.03,152.41,152.44,152.38,4214,N.A.
18:20 - 18:25,152.45,0.01,152.44,152.48,152.42,4142,N.A.
18:25 - 18:30,152.59,0.14,152.45,152.6,152.45,4821,N.A.
18:30 - 18:35,152.51,-0.08,152.59,152.62,152.49,4600,N.A.
18:35 - 18:40,152.49,-0.02,152.51,152.57,152.47,4629,N.A.
18:40 - 18:45,152.52,0.03,152.49,152.54,152.44,3788,N.A.
18:45 - 18:50,152.49,-0.03,152.52,152.55,152.44,4712,N.A.
18:50 - 18:55,152.44,-0.05,152.49,152.53,152.43,4297,N.A.
18:55 - 19:00,152.49,0.05,152.44,152.52,152.39,4551,N.A.
19:00 - 19:05,152.64,0.15,152.49,152.72,152.44,8134,N.A.
19:05 - 19:10,152.64,0,152.64,152.65,152.56,5886,N.A.
19:10 - 19:15,152.67,0.03,152.64,152.71,152.62,5532,N.A.
19:15 - 19:20,152.53,-0.14,152.67,152.7,152.5,5641,N.A.
19:20 - 19:25,152.55,0.02,152.53,152.56,152.47,5078,N.A.
19:25 - 19:30,152.65,0.1,152.55,152.68,152.55,4814,N.A.
19:30 - 19:35,152.51,-0.14,152.65,152.65,152.51,6419,N.A.
19:35 - 19:40,152.58,0.07,152.51,152.61,152.49,5967,N.A.
19:40 - 19:45,152.6,0.02,152.58,152.64,152.56,5873,N.A.
19:45 - 19:50,152.63,0.03,152.6,152.65,152.55,5023,N.A.
19:50 - 19:55,152.47,-0.16,152.63,152.67,152.45,7619,N.A.
19:55 - 20:00,152.64,0.17,152.47,152.68,152.47,6879,N.A.
20:00 - 20:05,152.68,0.04,152.64,152.74,152.6,6725,N.A.
20:05 - 20:10,152.73,0.05,152.68,152.76,152.66,5938,N.A.
20:10 - 20:15,152.79,0.06,152.73,152.81,152.67,6353,N.A.
20:15 - 20:20,152.76,-0.03,152.79,152.82,152.75,5923,N.A.
20:20 - 20:25,152.8,0.04,152.76,152.85,152.75,5181,N.A.
20:25 - 20:30,152.9,0.1,152.8,152.91,152.79,5682,N.A.
20:30 - 20:35,152.97,0.07,152.9,152.98,152.87,6009,N.A.
20:35 - 20:40,152.96,-0.01,152.97,152.99,152.92,4764,N.A.
20:40 - 20:45,152.89,-0.07,152.96,152.96,152.84,5738,N.A.
20:45 - 20:50,152.9,0.01,152.89,152.94,152.86,5160,N.A.
20:50 - 20:55,152.95,0.05,152.9,152.96,152.89,4643,N.A.
20:55 - 21:00,153,0.05,152.95,153,152.94,5018,N.A.
21:00 - 21:05,152.93,-0.07,153,153.03,152.91,5844,N.A.
21:05 - 21:10,153.02,0.09,152.93,153.02,152.92,5063,N.A.
21:10 - 21:15,153.05,0.03,153.02,153.07,152.98,6054,N.A.
21:15 - 21:20,152.93,-0.12,153.05,153.07,152.93,5314,N.A.
21:20 - 21:25,152.95,0.02,152.93,152.95,152.91,4906,N.A.
21:25 - 21:30,152.9,-0.05,152.95,152.97,152.89,4600,N.A.
21:30 - 21:35,152.92,0.02,152.9,152.93,152.88,4846,N.A.
21:35 - 21:40,152.9,-0.02,152.92,152.94,152.88,5013,N.A.
21:40 - 21:45,152.88,-0.02,152.9,152.9,152.86,4609,N.A.
21:45 - 21:50,152.85,-0.03,152.88,152.88,152.84,3993,N.A.
21:50 - 21:55,152.83,-0.02,152.85,152.87,152.82,4840,N.A.
21:55 - 22:00,152.83,0,152.83,152.85,152.82,4551,N.A.
22:00 - 22:05,152.81,-0.02,152.83,152.84,152.8,4336,N.A.
22:05 - 22:10,152.8,-0.01,152.81,152.82,152.78,4085,N.A.
22:10 - 22:15,152.76,-0.04,152.8,152.8,152.76,4108,N.A.
22:15 - 22:20,152.73,-0.03,152.76,152.78,152.73,4578,N.A.
