Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,135.48,-0.11,135.59,135.99,134.54,1396176,N.A.
13DEC2022_00:00:00.000000,,,,,,,
17:00 - 17:05,135.63,0.04,135.59,135.65,135.59,973,N.A.
17:05 - 17:10,135.61,-0.02,135.63,135.63,135.6,1732,N.A.
17:10 - 17:15,135.59,-0.02,135.61,135.62,135.59,2521,N.A.
17:15 - 17:20,135.57,-0.02,135.59,135.59,135.56,2878,N.A.
17:20 - 17:25,135.56,-0.01,135.57,135.57,135.56,3544,N.A.
17:25 - 17:30,135.53,-0.03,135.56,135.57,135.53,3720,N.A.
17:30 - 17:35,135.5,-0.03,135.53,135.55,135.5,3502,N.A.
17:35 - 17:40,135.51,0.01,135.5,135.52,135.5,2824,N.A.
17:40 - 17:45,135.51,0,135.51,135.52,135.51,3093,N.A.
17:45 - 17:50,135.51,0,135.51,135.52,135.5,3990,N.A.
17:50 - 17:55,135.48,-0.03,135.51,135.52,135.48,3590,N.A.
17:55 - 18:00,135.47,-0.01,135.48,135.49,135.46,3738,N.A.
18:00 - 18:05,135.56,0.09,135.47,135.61,135.47,3899,N.A.
18:05 - 18:10,135.45,-0.11,135.56,135.56,135.44,3173,N.A.
18:10 - 18:15,135.58,0.13,135.45,135.58,135.45,4918,N.A.
18:15 - 18:20,135.64,0.06,135.58,135.64,135.56,4424,N.A.
18:20 - 18:25,135.66,0.02,135.64,135.67,135.61,5004,N.A.
18:25 - 18:30,135.7,0.04,135.66,135.74,135.64,4675,N.A.
18:30 - 18:35,135.66,-0.04,135.7,135.7,135.63,4172,N.A.
18:35 - 18:40,135.59,-0.07,135.66,135.68,135.59,3493,N.A.
18:40 - 18:45,135.61,0.02,135.59,135.63,135.58,3329,N.A.
18:45 - 18:50,135.52,-0.09,135.61,135.61,135.52,3752,N.A.
18:50 - 18:55,135.6,0.08,135.52,135.6,135.52,3556,N.A.
18:55 - 19:00,135.58,-0.02,135.6,135.61,135.56,3428,N.A.
19:00 - 19:05,135.59,0.01,135.58,135.66,135.52,4747,N.A.
19:05 - 19:10,135.48,-0.11,135.59,135.61,135.46,4937,N.A.
19:10 - 19:15,135.47,-0.01,135.48,135.5,135.38,4397,N.A.
19:15 - 19:20,135.46,-0.01,135.47,135.52,135.45,4164,N.A.
19:20 - 19:25,135.53,0.07,135.46,135.54,135.45,4095,N.A.
19:25 - 19:30,135.51,-0.02,135.53,135.57,135.51,3724,N.A.
19:30 - 19:35,135.55,0.04,135.51,135.56,135.48,3866,N.A.
19:35 - 19:40,135.65,0.1,135.55,135.65,135.55,4361,N.A.
19:40 - 19:45,135.62,-0.03,135.65,135.69,135.62,4125,N.A.
19:45 - 19:50,135.65,0.03,135.62,135.69,135.6,4166,N.A.
19:50 - 19:55,135.52,-0.13,135.65,135.66,135.45,6400,N.A.
19:55 - 20:00,135.39,-0.13,135.52,135.53,135.34,8188,N.A.
20:00 - 20:05,135.44,0.05,135.39,135.46,135.29,6011,N.A.
20:05 - 20:10,135.5,0.06,135.44,135.54,135.43,5537,N.A.
20:10 - 20:15,135.5,0,135.5,135.57,135.48,4879,N.A.
20:15 - 20:20,135.49,-0.01,135.5,135.5,135.42,5525,N.A.
20:20 - 20:25,135.56,0.07,135.49,135.56,135.45,4971,N.A.
20:25 - 20:30,135.61,0.05,135.56,135.61,135.54,4885,N.A.
20:30 - 20:35,135.52,-0.09,135.61,135.61,135.51,5079,N.A.
20:35 - 20:40,135.57,0.05,135.52,135.59,135.51,4886,N.A.
20:40 - 20:45,135.66,0.09,135.57,135.66,135.53,5021,N.A.
20:45 - 20:50,135.6,-0.06,135.66,135.67,135.6,4243,N.A.
20:50 - 20:55,135.6,0,135.6,135.61,135.57,4081,N.A.
20:55 - 21:00,135.59,-0.01,135.6,135.6,135.56,3791,N.A.
21:00 - 21:05,135.58,-0.01,135.59,135.61,135.54,4225,N.A.
21:05 - 21:10,135.51,-0.07,135.58,135.59,135.5,4491,N.A.
21:10 - 21:15,135.53,0.02,135.51,135.55,135.51,4312,N.A.
21:15 - 21:20,135.54,0.01,135.53,135.56,135.53,3807,N.A.
21:20 - 21:25,135.42,-0.12,135.54,135.54,135.42,4043,N.A.
21:25 - 21:30,135.52,0.1,135.42,135.52,135.42,3899,N.A.
21:30 - 21:35,135.62,0.1,135.52,135.64,135.51,4677,N.A.
21:35 - 21:40,135.58,-0.04,135.62,135.66,135.58,4107,N.A.
21:40 - 21:45,135.58,0,135.58,135.62,135.57,4196,N.A.
21:45 - 21:50,135.57,-0.01,135.58,135.58,135.55,3532,N.A.
21:50 - 21:55,135.55,-0.02,135.57,135.59,135.54,3409,N.A.
21:55 - 22:00,135.52,-0.03,135.55,135.56,135.5,3874,N.A.
22:00 - 22:05,135.48,-0.04,135.52,135.52,135.46,3856,N.A.
22:05 - 22:10,135.49,0.01,135.48,135.51,135.47,3533,N.A.
22:10 - 22:15,135.52,0.03,135.49,135.56,135.49,3612,N.A.
22:15 - 22:20,135.49,-0.03,135.52,135.53,135.49,3267,N.A.
22:20 - 22:25,135.47,-0.02,135.49,135.5,135.47,3491,N.A.
22:25 - 22:30,135.5,0.03,135.47,135.52,135.47,3319,N.A.
22:30 - 22:35,135.45,-0.05,135.5,135.5,135.43,3600,N.A.
22:35 - 22:40,135.47,0.02,135.45,135.49,135.44,3271,N.A.
22:40 - 22:45,135.46,-0.01,135.47,135.48,135.45,3227,N.A.
22:45 - 22:50,135.47,0.01,135.46,135.48,135.44,3340,N.A.
22:50 - 22:55,135.48,0.01,135.47,135.48,135.43,3459,N.A.
22:55 - 23:00,135.52,0.04,135.48,135.52,135.46,3666,N.A.
23:00 - 23:05,135.51,-0.01,135.52,135.53,135.5,3431,N.A.
23:05 - 23:10,135.54,0.03,135.51,135.54,135.5,3522,N.A.
23:10 - 23:15,135.5,-0.04,135.54,135.54,135.49,3423,N.A.
23:15 - 23:20,135.52,0.02,135.5,135.53,135.49,3258,N.A.
23:20 - 23:25,135.53,0.01,135.52,135.55,135.52,3640,N.A.
23:25 - 23:30,135.52,-0.01,135.53,135.55,135.51,3498,N.A.
23:30 - 23:35,135.53,0.01,135.52,135.56,135.51,3291,N.A.
23:35 - 23:40,135.6,0.07,135.53,135.62,135.53,3614,N.A.
23:40 - 23:45,135.55,-0.05,135.6,135.61,135.55,3602,N.A.
23:45 - 23:50,135.53,-0.02,135.55,135.56,135.52,3454,N.A.
23:50 - 23:55,135.52,-0.01,135.53,135.54,135.51,3265,N.A.
23:55 - 00:00,135.56,0.04,135.52,135.56,135.52,3886,N.A.
14DEC2022_00:00:00.000000,,,,,,,
00:00 - 00:05,135.51,-0.05,135.56,135.57,135.51,3587,N.A.
00:05 - 00:10,135.48,-0.03,135.51,135.52,135.48,3469,N.A.
00:10 - 00:15,135.47,-0.01,135.48,135.49,135.45,3479,N.A.
00:15 - 00:20,135.49,0.02,135.46,135.49,135.45,3154,N.A.
00:20 - 00:25,135.44,-0.05,135.49,135.49,135.43,3125,N.A.
00:25 - 00:30,135.39,-0.05,135.44,135.45,135.38,3890,N.A.
00:30 - 00:35,135.43,0.04,135.39,135.45,135.37,3634,N.A.
00:35 - 00:40,135.43,0,135.43,135.45,135.42,3411,N.A.
00:40 - 00:45,135.43,0,135.43,135.43,135.4,3132,N.A.
00:45 - 00:50,135.45,0.02,135.43,135.48,135.4,3597,N.A.
00:50 - 00:55,135.43,-0.02,135.45,135.46,135.43,3550,N.A.
00:55 - 01:00,135.43,0,135.43,135.45,135.4,3710,N.A.
01:00 - 01:05,135.43,0,135.43,135.43,135.38,4411,N.A.
01:05 - 01:10,135.44,0.01,135.43,135.44,135.38,3902,N.A.
01:10 - 01:15,135.42,-0.02,135.44,135.46,135.41,3701,N.A.
01:15 - 01:20,135.46,0.04,135.42,135.47,135.42,3780,N.A.
01:20 - 01:25,135.46,0,135.46,135.48,135.45,3840,N.A.
01:25 - 01:30,135.48,0.02,135.46,135.48,135.45,3536,N.A.
01:30 - 01:35,135.48,0,135.48,135.48,135.44,3643,N.A.
01:35 - 01:40,135.45,-0.03,135.48,135.48,135.44,3713,N.A.
01:40 - 01:45,135.45,0,135.45,135.46,135.42,3572,N.A.
01:45 - 01:50,135.45,0,135.45,135.45,135.41,3588,N.A.
01:50 - 01:55,135.46,0.01,135.45,135.5,135.45,3613,N.A.
01:55 - 02:00,135.39,-0.07,135.46,135.46,135.32,4183,N.A.
02:00 - 02:05,135.31,-0.08,135.39,135.41,135.24,5960,N.A.
02:05 - 02:10,135.36,0.05,135.31,135.37,135.27,4645,N.A.
02:10 - 02:15,135.43,0.07,135.36,135.48,135.36,5025,N.A.
02:15 - 02:20,135.42,-0.01,135.43,135.46,135.42,4578,N.A.
02:20 - 02:25,135.39,-0.03,135.42,135.45,135.36,4473,N.A.
02:25 - 02:30,135.46,0.07,135.39,135.46,135.37,4546,N.A.
02:30 - 02:35,135.5,0.04,135.46,135.53,135.44,5200,N.A.
02:35 - 02:40,135.45,-0.05,135.5,135.52,135.43,5030,N.A.
02:40 - 02:45,135.44,-0.01,135.45,135.49,135.44,4281,N.A.
02:45 - 02:50,135.54,0.1,135.44,135.55,135.44,4478,N.A.
02:50 - 02:55,135.53,-0.01,135.54,135.56,135.52,4384,N.A.
02:55 - 03:00,135.48,-0.05,135.53,135.54,135.47,4233,N.A.
03:00 - 03:05,135.52,0.04,135.48,135.56,135.47,5350,N.A.
03:05 - 03:10,135.59,0.07,135.52,135.6,135.52,4687,N.A.
03:10 - 03:15,135.52,-0.07,135.59,135.59,135.5,4947,N.A.
03:15 - 03:20,135.41,-0.11,135.52,135.52,135.4,4991,N.A.
03:20 - 03:25,135.37,-0.04,135.41,135.43,135.33,5205,N.A.
03:25 - 03:30,135.43,0.06,135.37,135.45,135.35,4869,N.A.
03:30 - 03:35,135.34,-0.09,135.43,135.44,135.32,5568,N.A.
03:35 - 03:40,135.4,0.06,135.34,135.4,135.3,4762,N.A.
03:40 - 03:45,135.34,-0.06,135.4,135.42,135.31,4956,N.A.
03:45 - 03:50,135.26,-0.08,135.34,135.36,135.21,5407,N.A.
03:50 - 03:55,135.32,0.06,135.26,135.34,135.24,4737,N.A.
03:55 - 04:00,135.31,-0.01,135.32,135.36,135.28,4523,N.A.
04:00 - 04:05,135.35,0.04,135.31,135.38,135.31,6151,N.A.
04:05 - 04:10,135.27,-0.08,135.35,135.35,135.26,4960,N.A.
04:10 - 04:15,135.27,0,135.27,135.27,135.2,4675,N.A.
04:15 - 04:20,135.23,-0.04,135.27,135.29,135.22,4988,N.A.
04:20 - 04:25,135.28,0.05,135.23,135.32,135.23,4475,N.A.
04:25 - 04:30,135.19,-0.09,135.28,135.29,135.17,4693,N.A.
04:30 - 04:35,135.24,0.05,135.19,135.26,135.18,4796,N.A.
04:35 - 04:40,135.21,-0.03,135.24,135.24,135.17,4940,N.A.
04:40 - 04:45,135.16,-0.05,135.21,135.21,135.12,4761,N.A.
04:45 - 04:50,135.15,-0.01,135.16,135.17,135.12,4038,N.A.
04:50 - 04:55,135.12,-0.03,135.15,135.16,135.08,4445,N.A.
04:55 - 05:00,135.21,0.09,135.12,135.22,135.12,4150,N.A.
05:00 - 05:05,134.96,-0.25,135.21,135.22,134.54,15424,N.A.
05:05 - 05:10,135.07,0.11,134.96,135.12,134.96,9469,N.A.
05:10 - 05:15,134.98,-0.09,135.07,135.11,134.98,6859,N.A.
05:15 - 05:20,134.98,0,134.98,135.05,134.92,5208,N.A.
05:20 - 05:25,134.92,-0.06,134.98,135.02,134.9,5657,N.A.
05:25 - 05:30,134.86,-0.06,134.92,134.93,134.78,5733,N.A.
05:30 - 05:35,134.79,-0.07,134.86,134.86,134.77,5392,N.A.
05:35 - 05:40,134.72,-0.07,134.79,134.81,134.71,5041,N.A.
05:40 - 05:45,134.85,0.13,134.72,134.86,134.72,4630,N.A.
05:45 - 05:50,134.78,-0.07,134.85,134.87,134.77,4616,N.A.
05:50 - 05:55,134.74,-0.04,134.78,134.87,134.74,4724,N.A.
05:55 - 06:00,134.73,-0.01,134.74,134.75,134.68,5096,N.A.
06:00 - 06:05,134.72,-0.01,134.73,134.74,134.67,5929,N.A.
06:05 - 06:10,134.75,0.03,134.72,134.79,134.69,4355,N.A.
