Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,156.72,-0.41,157.13,157.37,155.72,1059083,N.A.
11JUN2024_00:00:00.000000,,,,,,,
17:00 - 17:05,157.1,-0.03,157.13,157.13,157.09,1705,N.A.
17:05 - 17:10,157.11,0.01,157.1,157.13,157.1,2130,N.A.
17:10 - 17:15,157.12,0.01,157.11,157.12,157.1,2121,N.A.
17:15 - 17:20,157.12,0,157.12,157.12,157.12,2064,N.A.
17:20 - 17:25,157.12,0,157.12,157.12,157.11,2083,N.A.
17:25 - 17:30,157.08,-0.04,157.12,157.12,157.08,2273,N.A.
17:30 - 17:35,157.1,0.02,157.09,157.11,157.08,2313,N.A.
17:35 - 17:40,157.12,0.02,157.1,157.13,157.09,2447,N.A.
17:40 - 17:45,157.11,-0.01,157.12,157.12,157.1,2442,N.A.
17:45 - 17:50,157.13,0.02,157.11,157.13,157.11,2460,N.A.
17:50 - 17:55,157.13,0,157.13,157.13,157.12,2452,N.A.
17:55 - 18:00,157.12,-0.01,157.13,157.13,157.12,2532,N.A.
18:00 - 18:05,157.1,-0.02,157.12,157.12,157.08,2954,N.A.
18:05 - 18:10,157.1,0,157.1,157.11,157.09,2467,N.A.
18:10 - 18:15,157.11,0.01,157.1,157.12,157.1,2374,N.A.
18:15 - 18:20,157.1,-0.01,157.11,157.11,157.1,2411,N.A.
18:20 - 18:25,157.11,0.01,157.1,157.11,157.1,2410,N.A.
18:25 - 18:30,157.11,0,157.11,157.11,157.11,2384,N.A.
18:30 - 18:35,157.13,0.02,157.11,157.13,157.11,2641,N.A.
18:35 - 18:40,157.13,0,157.13,157.14,157.13,2456,N.A.
18:40 - 18:45,157.12,-0.01,157.13,157.13,157.12,2452,N.A.
18:45 - 18:50,157.12,0,157.12,157.13,157.12,2302,N.A.
18:50 - 18:55,157.15,0.03,157.12,157.16,157.12,2547,N.A.
18:55 - 19:00,157.14,-0.01,157.15,157.15,157.14,2508,N.A.
19:00 - 19:05,157.15,0.01,157.14,157.16,157.13,2565,N.A.
19:05 - 19:10,157.16,0.01,157.15,157.17,157.15,2570,N.A.
19:10 - 19:15,157.17,0.01,157.16,157.18,157.16,2524,N.A.
19:15 - 19:20,157.17,0,157.17,157.18,157.17,2522,N.A.
19:20 - 19:25,157.17,0,157.17,157.17,157.16,2488,N.A.
19:25 - 19:30,157.16,-0.01,157.17,157.17,157.16,2450,N.A.
19:30 - 19:35,157.17,0.01,157.16,157.17,157.16,2461,N.A.
19:35 - 19:40,157.16,-0.01,157.17,157.17,157.16,2436,N.A.
19:40 - 19:45,157.12,-0.04,157.16,157.16,157.12,2827,N.A.
19:45 - 19:50,157.08,-0.04,157.12,157.12,157.07,3241,N.A.
19:50 - 19:55,157.07,-0.01,157.08,157.09,157.06,3069,N.A.
19:55 - 20:00,157.11,0.04,157.07,157.12,157.07,3076,N.A.
20:00 - 20:05,157.17,0.06,157.11,157.17,157.11,3666,N.A.
20:05 - 20:10,157.16,-0.01,157.17,157.18,157.16,3178,N.A.
20:10 - 20:15,157.19,0.03,157.16,157.21,157.15,3292,N.A.
20:15 - 20:20,157.2,0.01,157.19,157.21,157.19,3268,N.A.
20:20 - 20:25,157.16,-0.04,157.2,157.21,157.15,3079,N.A.
20:25 - 20:30,157.12,-0.04,157.16,157.17,157.11,3170,N.A.
20:30 - 20:35,157.08,-0.04,157.12,157.13,157.07,3716,N.A.
20:35 - 20:40,157.13,0.05,157.08,157.14,157.07,3525,N.A.
20:40 - 20:45,157.2,0.07,157.13,157.2,157.13,3499,N.A.
20:45 - 20:50,157.17,-0.03,157.2,157.21,157.16,3295,N.A.
20:50 - 20:55,157.17,0,157.17,157.21,157.09,4606,N.A.
20:55 - 21:00,157.18,0.01,157.17,157.22,157.15,3802,N.A.
21:00 - 21:05,157.13,-0.05,157.18,157.19,157.12,3349,N.A.
21:05 - 21:10,157.18,0.05,157.13,157.2,157.13,3484,N.A.
21:10 - 21:15,157.13,-0.05,157.18,157.24,157.13,3989,N.A.
21:15 - 21:20,157.13,0,157.13,157.17,157.13,3461,N.A.
21:20 - 21:25,157.13,0,157.13,157.14,157.11,3358,N.A.
21:25 - 21:30,157.13,0,157.13,157.16,157.13,3159,N.A.
21:30 - 21:35,157.07,-0.06,157.13,157.14,157.07,3261,N.A.
21:35 - 21:40,157.08,0.01,157.07,157.09,157.05,3511,N.A.
21:40 - 21:45,157.13,0.05,157.08,157.14,157.08,3686,N.A.
21:45 - 21:50,157.09,-0.04,157.13,157.13,157.07,3276,N.A.
21:50 - 21:55,157.06,-0.03,157.09,157.11,157.05,3413,N.A.
21:55 - 22:00,157.14,0.08,157.06,157.14,157.06,3361,N.A.
