Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,114.64,0.76,113.88,114.69,113.78,984742,N.A.
25JAN2022_00:00:00.000000,,,,,,,
17:00 - 17:05,113.88,0,113.88,113.9,113.88,1511,N.A.
17:05 - 17:10,113.88,0,113.88,113.88,113.88,2257,N.A.
17:10 - 17:15,113.89,0.01,113.88,113.89,113.88,2495,N.A.
17:15 - 17:20,113.89,0,113.89,113.89,113.88,3270,N.A.
17:20 - 17:25,113.88,-0.01,113.89,113.89,113.88,3100,N.A.
17:25 - 17:30,113.88,0,113.88,113.89,113.88,2747,N.A.
17:30 - 17:35,113.88,0,113.88,113.89,113.88,2894,N.A.
17:35 - 17:40,113.88,0,113.88,113.88,113.86,2736,N.A.
17:40 - 17:45,113.86,-0.02,113.88,113.88,113.86,2830,N.A.
17:45 - 17:50,113.87,0.01,113.86,113.88,113.86,3664,N.A.
17:50 - 17:55,113.87,0,113.87,113.88,113.87,3515,N.A.
17:55 - 18:00,113.86,-0.01,113.87,113.87,113.86,3517,N.A.
18:00 - 18:05,113.87,0.01,113.86,113.88,113.85,3402,N.A.
18:05 - 18:10,113.9,0.03,113.87,113.9,113.87,2886,N.A.
18:10 - 18:15,113.92,0.02,113.9,113.92,113.89,2976,N.A.
18:15 - 18:20,113.92,0,113.92,113.92,113.89,3071,N.A.
18:20 - 18:25,113.89,-0.03,113.92,113.92,113.89,2735,N.A.
18:25 - 18:30,113.9,0.01,113.89,113.91,113.88,2798,N.A.
18:30 - 18:35,113.92,0.02,113.9,113.92,113.89,3030,N.A.
18:35 - 18:40,113.91,-0.01,113.92,113.92,113.91,2850,N.A.
18:40 - 18:45,113.92,0.01,113.91,113.93,113.91,2963,N.A.
18:45 - 18:50,113.91,-0.01,113.92,113.92,113.9,2994,N.A.
18:50 - 18:55,113.9,-0.01,113.91,113.91,113.9,2873,N.A.
18:55 - 19:00,113.9,0,113.9,113.9,113.89,2947,N.A.
19:00 - 19:05,113.88,-0.02,113.9,113.9,113.85,3759,N.A.
19:05 - 19:10,113.85,-0.03,113.88,113.89,113.85,3484,N.A.
19:10 - 19:15,113.84,-0.01,113.85,113.88,113.84,3634,N.A.
19:15 - 19:20,113.85,0.01,113.84,113.85,113.83,3802,N.A.
19:20 - 19:25,113.84,-0.01,113.85,113.86,113.83,3160,N.A.
19:25 - 19:30,113.81,-0.03,113.84,113.86,113.81,3232,N.A.
19:30 - 19:35,113.84,0.03,113.81,113.85,113.8,3312,N.A.
19:35 - 19:40,113.84,0,113.84,113.85,113.82,3173,N.A.
19:40 - 19:45,113.85,0.01,113.84,113.85,113.83,3184,N.A.
19:45 - 19:50,113.83,-0.02,113.85,113.86,113.82,3403,N.A.
19:50 - 19:55,113.81,-0.02,113.83,113.85,113.79,4143,N.A.
19:55 - 20:00,113.83,0.02,113.81,113.84,113.8,4065,N.A.
20:00 - 20:05,113.83,0,113.83,113.84,113.82,3159,N.A.
20:05 - 20:10,113.82,-0.01,113.83,113.85,113.82,3156,N.A.
20:10 - 20:15,113.8,-0.02,113.82,113.82,113.78,3542,N.A.
20:15 - 20:20,113.81,0.01,113.79,113.82,113.79,3516,N.A.
20:20 - 20:25,113.8,-0.01,113.81,113.83,113.8,3267,N.A.
20:25 - 20:30,113.82,0.02,113.8,113.83,113.8,3017,N.A.
20:30 - 20:35,113.83,0.01,113.82,113.83,113.82,3155,N.A.
20:35 - 20:40,113.83,0,113.83,113.84,113.81,3156,N.A.
20:40 - 20:45,113.82,-0.01,113.83,113.84,113.82,2895,N.A.
20:45 - 20:50,113.86,0.04,113.82,113.87,113.82,3123,N.A.
20:50 - 20:55,113.84,-0.02,113.86,113.86,113.84,3029,N.A.
20:55 - 21:00,113.87,0.03,113.84,113.87,113.84,3142,N.A.
21:00 - 21:05,113.87,0,113.87,113.89,113.86,3099,N.A.
21:05 - 21:10,113.88,0.01,113.87,113.89,113.87,3051,N.A.
21:10 - 21:15,113.89,0.01,113.88,113.89,113.88,3001,N.A.
21:15 - 21:20,113.89,0,113.89,113.9,113.87,3065,N.A.
21:20 - 21:25,113.88,-0.01,113.89,113.89,113.88,2882,N.A.
21:25 - 21:30,113.86,-0.02,113.88,113.88,113.85,2855,N.A.
21:30 - 21:35,113.85,-0.01,113.86,113.86,113.84,2898,N.A.
21:35 - 21:40,113.84,-0.01,113.85,113.85,113.84,2900,N.A.
21:40 - 21:45,113.84,0,113.84,113.84,113.84,2777,N.A.
21:45 - 21:50,113.83,-0.01,113.84,113.84,113.83,2809,N.A.
21:50 - 21:55,113.84,0.01,113.83,113.84,113.83,2805,N.A.
21:55 - 22:00,113.86,0.02,113.84,113.87,113.84,3033,N.A.
22:00 - 22:05,113.86,0,113.86,113.87,113.86,3020,N.A.
22:05 - 22:10,113.87,0.01,113.86,113.89,113.86,3130,N.A.
22:10 - 22:15,113.88,0.01,113.87,113.88,113.87,3021,N.A.
22:15 - 22:20,113.88,0,113.88,113.89,113.87,2889,N.A.
22:20 - 22:25,113.89,0.01,113.88,113.89,113.88,2849,N.A.
22:25 - 22:30,113.86,-0.03,113.89,113.89,113.86,2859,N.A.
22:30 - 22:35,113.88,0.02,113.86,113.88,113.86,2990,N.A.
22:35 - 22:40,113.88,0,113.88,113.88,113.86,2779,N.A.
22:40 - 22:45,113.88,0,113.88,113.88,113.87,2909,N.A.
22:45 - 22:50,113.88,0,113.88,113.88,113.87,2920,N.A.
22:50 - 22:55,113.87,-0.01,113.88,113.88,113.86,2900,N.A.
22:55 - 23:00,113.87,0,113.87,113.87,113.86,2657,N.A.
23:00 - 23:05,113.87,0,113.87,113.88,113.86,2929,N.A.
23:05 - 23:10,113.86,-0.01,113.87,113.87,113.86,2743,N.A.
23:10 - 23:15,113.87,0.01,113.86,113.88,113.86,2767,N.A.
23:15 - 23:20,113.88,0.01,113.87,113.88,113.87,2879,N.A.
23:20 - 23:25,113.88,0,113.88,113.89,113.88,2703,N.A.
23:25 - 23:30,113.89,0.01,113.88,113.89,113.88,2992,N.A.
23:30 - 23:35,113.89,0,113.89,113.9,113.89,2879,N.A.
23:35 - 23:40,113.88,-0.01,113.89,113.89,113.87,2973,N.A.
23:40 - 23:45,113.88,0,113.88,113.89,113.87,2937,N.A.
23:45 - 23:50,113.89,0.01,113.88,113.9,113.88,3002,N.A.
23:50 - 23:55,113.91,0.02,113.89,113.92,113.89,2984,N.A.
23:55 - 00:00,113.92,0.01,113.91,113.93,113.91,2915,N.A.
26JAN2022_00:00:00.000000,,,,,,,
00:00 - 00:05,113.91,-0.01,113.92,113.92,113.9,3078,N.A.
00:05 - 00:10,113.9,-0.01,113.91,113.91,113.9,2978,N.A.
00:10 - 00:15,113.9,0,113.9,113.91,113.9,2797,N.A.
00:15 - 00:20,113.9,0,113.9,113.91,113.89,2946,N.A.
00:20 - 00:25,113.9,0,113.9,113.9,113.9,2989,N.A.
00:25 - 00:30,113.89,-0.01,113.9,113.9,113.89,3041,N.A.
00:30 - 00:35,113.89,0,113.89,113.9,113.89,2960,N.A.
00:35 - 00:40,113.89,0,113.89,113.9,113.89,2805,N.A.
