Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,1.3518,-0.0073,1.359,1.3608,1.3495,1061997,N.A.
12DEC2023_00:00:00.000000,,,,,,,
17:00 - 17:05,1.3589,-0.0002,1.359,1.3598,1.3588,1903,N.A.
17:05 - 17:10,1.3589,0,1.3589,1.359,1.3589,1191,N.A.
17:10 - 17:15,1.3591,0.0002,1.3589,1.3591,1.3589,1480,N.A.
17:15 - 17:20,1.3592,0.0001,1.3591,1.3592,1.359,1929,N.A.
17:20 - 17:25,1.3592,0,1.3592,1.3592,1.3591,2136,N.A.
17:25 - 17:30,1.3592,0,1.3592,1.3593,1.3592,2108,N.A.
17:30 - 17:35,1.3592,0,1.3592,1.3592,1.3592,1937,N.A.
17:35 - 17:40,1.3591,-0.0001,1.3592,1.3593,1.3591,2062,N.A.
17:40 - 17:45,1.3591,0,1.3591,1.3592,1.3591,2146,N.A.
17:45 - 17:50,1.359,-0.0001,1.3591,1.3592,1.359,2246,N.A.
17:50 - 17:55,1.3591,0.0001,1.359,1.3592,1.359,2192,N.A.
17:55 - 18:00,1.3592,0.0001,1.3591,1.3592,1.3591,2252,N.A.
18:00 - 18:05,1.359,-0.0002,1.3592,1.3592,1.359,2323,N.A.
18:05 - 18:10,1.3589,-0.0001,1.359,1.359,1.3589,2283,N.A.
18:10 - 18:15,1.3589,0,1.3589,1.3589,1.3588,2389,N.A.
18:15 - 18:20,1.3588,-0.0001,1.3589,1.3589,1.3588,2490,N.A.
18:20 - 18:25,1.3588,0,1.3588,1.3589,1.3588,2418,N.A.
18:25 - 18:30,1.3587,-0.0001,1.3588,1.3588,1.3587,2986,N.A.
18:30 - 18:35,1.3587,0,1.3587,1.3587,1.3586,2706,N.A.
18:35 - 18:40,1.3586,-0.0001,1.3587,1.3587,1.3586,2636,N.A.
18:40 - 18:45,1.3586,0,1.3586,1.3587,1.3585,2547,N.A.
18:45 - 18:50,1.3586,0,1.3586,1.3586,1.3586,2439,N.A.
18:50 - 18:55,1.3586,0,1.3586,1.3586,1.3585,2504,N.A.
18:55 - 19:00,1.3586,0,1.3586,1.3586,1.3586,2485,N.A.
19:00 - 19:05,1.3586,0,1.3586,1.3586,1.3586,2761,N.A.
19:05 - 19:10,1.3586,0,1.3586,1.3587,1.3585,2832,N.A.
19:10 - 19:15,1.3588,0.0002,1.3586,1.3588,1.3586,2832,N.A.
19:15 - 19:20,1.3587,-0.0001,1.3588,1.3588,1.3587,2729,N.A.
19:20 - 19:25,1.3589,0.0002,1.3587,1.3589,1.3587,2822,N.A.
19:25 - 19:30,1.3589,0,1.3589,1.3589,1.3588,2757,N.A.
19:30 - 19:35,1.3589,0,1.3589,1.359,1.3587,2912,N.A.
19:35 - 19:40,1.359,0.0001,1.3589,1.359,1.3589,2878,N.A.
19:40 - 19:45,1.3588,-0.0002,1.359,1.359,1.3588,2901,N.A.
19:45 - 19:50,1.3589,0.0001,1.3588,1.3589,1.3588,2735,N.A.
19:50 - 19:55,1.3589,0,1.3589,1.3589,1.3588,2932,N.A.
19:55 - 20:00,1.359,0.0001,1.3589,1.359,1.3589,2959,N.A.
20:00 - 20:05,1.3591,0.0001,1.359,1.3592,1.359,3239,N.A.
20:05 - 20:10,1.3591,0,1.3591,1.3593,1.3591,3080,N.A.
20:10 - 20:15,1.3594,0.0003,1.3591,1.3594,1.3591,3183,N.A.
20:15 - 20:20,1.3592,-0.0002,1.3594,1.3595,1.3592,3385,N.A.
20:20 - 20:25,1.3591,-0.0001,1.3592,1.3594,1.3591,3255,N.A.
20:25 - 20:30,1.359,-0.0001,1.3591,1.3591,1.359,3057,N.A.
20:30 - 20:35,1.3589,-0.0001,1.359,1.3592,1.3588,3526,N.A.
20:35 - 20:40,1.359,0.0001,1.3589,1.3591,1.3589,3237,N.A.
20:40 - 20:45,1.3591,0.0001,1.359,1.3591,1.3589,3092,N.A.
20:45 - 20:50,1.3592,0.0001,1.3591,1.3593,1.3591,3269,N.A.
20:50 - 20:55,1.3591,-0.0001,1.3592,1.3593,1.3591,3258,N.A.
20:55 - 21:00,1.3589,-0.0002,1.3591,1.3591,1.3587,3391,N.A.
21:00 - 21:05,1.3592,0.0003,1.3589,1.3592,1.3589,3304,N.A.
21:05 - 21:10,1.3592,0,1.3592,1.3592,1.359,3107,N.A.
21:10 - 21:15,1.3592,0,1.3592,1.3592,1.3591,3033,N.A.
21:15 - 21:20,1.3591,-0.0001,1.3592,1.3592,1.3591,2953,N.A.
21:20 - 21:25,1.3592,0.0001,1.3591,1.3592,1.3591,2770,N.A.
21:25 - 21:30,1.3592,0,1.3592,1.3593,1.359,2954,N.A.
21:30 - 21:35,1.3593,0.0001,1.3592,1.3594,1.3592,2823,N.A.
21:35 - 21:40,1.3595,0.0002,1.3593,1.3595,1.3593,2887,N.A.
21:40 - 21:45,1.3595,0,1.3595,1.3596,1.3594,2811,N.A.
21:45 - 21:50,1.3594,-0.0001,1.3595,1.3595,1.3594,2916,N.A.
21:50 - 21:55,1.3596,0.0002,1.3594,1.3596,1.3594,3025,N.A.
21:55 - 22:00,1.3596,0,1.3596,1.3597,1.3595,3153,N.A.
22:00 - 22:05,1.3599,0.0003,1.3596,1.36,1.3596,2955,N.A.
22:05 - 22:10,1.3599,0,1.3599,1.36,1.3598,2918,N.A.
22:10 - 22:15,1.3597,-0.0002,1.3599,1.36,1.3597,3125,N.A.
22:15 - 22:20,1.3597,0,1.3597,1.3598,1.3597,3021,N.A.
22:20 - 22:25,1.3595,-0.0002,1.3597,1.3597,1.3595,3072,N.A.
22:25 - 22:30,1.3595,0,1.3595,1.3595,1.3594,3037,N.A.
22:30 - 22:35,1.3596,0.0001,1.3595,1.3596,1.3595,3000,N.A.
22:35 - 22:40,1.3596,0,1.3596,1.3596,1.3595,2997,N.A.
22:40 - 22:45,1.3595,-0.0001,1.3596,1.3596,1.3595,3038,N.A.
22:45 - 22:50,1.3595,0,1.3595,1.3595,1.3594,2965,N.A.
22:50 - 22:55,1.3596,0.0001,1.3595,1.3596,1.3595,2924,N.A.
22:55 - 23:00,1.3596,0,1.3596,1.3596,1.3596,2784,N.A.
23:00 - 23:05,1.3597,0.0001,1.3596,1.3597,1.3596,3017,N.A.
23:05 - 23:10,1.3597,0,1.3597,1.3597,1.3596,2876,N.A.
23:10 - 23:15,1.3597,0,1.3597,1.3597,1.3596,2928,N.A.
23:15 - 23:20,1.3598,0.0001,1.3597,1.3598,1.3597,2864,N.A.
23:20 - 23:25,1.3598,0,1.3598,1.3598,1.3598,3152,N.A.
23:25 - 23:30,1.3596,-0.0002,1.3598,1.3598,1.3596,2817,N.A.
23:30 - 23:35,1.3595,-0.0001,1.3596,1.3597,1.3595,3000,N.A.
23:35 - 23:40,1.3595,0,1.3595,1.3595,1.3595,2861,N.A.
23:40 - 23:45,1.3595,0,1.3595,1.3595,1.3595,2849,N.A.
23:45 - 23:50,1.3595,0,1.3595,1.3595,1.3595,2909,N.A.
23:50 - 23:55,1.3595,0,1.3595,1.3595,1.3595,2765,N.A.
23:55 - 00:00,1.3595,0,1.3595,1.3595,1.3595,2746,N.A.
13DEC2023_00:00:00.000000,,,,,,,
00:00 - 00:05,1.3594,-0.0001,1.3595,1.3595,1.3594,2774,N.A.
00:05 - 00:10,1.3593,-0.0001,1.3594,1.3594,1.3593,2789,N.A.
00:10 - 00:15,1.3592,-0.0001,1.3593,1.3593,1.3592,2706,N.A.
00:15 - 00:20,1.3592,0,1.3592,1.3592,1.3591,2968,N.A.
00:20 - 00:25,1.3592,0,1.3592,1.3592,1.3592,2908,N.A.
00:25 - 00:30,1.3591,-0.0001,1.3592,1.3592,1.3591,3017,N.A.
00:30 - 00:35,1.3592,0.0001,1.3591,1.3592,1.3591,3010,N.A.
00:35 - 00:40,1.3593,0.0001,1.3592,1.3593,1.3591,2965,N.A.
00:40 - 00:45,1.3593,0,1.3593,1.3594,1.3593,2868,N.A.
00:45 - 00:50,1.3592,-0.0001,1.3593,1.3593,1.3592,3119,N.A.
00:50 - 00:55,1.3592,0,1.3592,1.3593,1.3591,3215,N.A.
00:55 - 01:00,1.3591,-0.0001,1.3592,1.3593,1.3591,3104,N.A.
01:00 - 01:05,1.3592,0.0001,1.3591,1.3592,1.3591,3270,N.A.
01:05 - 01:10,1.3592,0,1.3592,1.3592,1.3592,3144,N.A.
01:10 - 01:15,1.3592,0,1.3592,1.3593,1.3592,3162,N.A.
01:15 - 01:20,1.3593,0.0001,1.3592,1.3593,1.3591,3057,N.A.
01:20 - 01:25,1.3596,0.0003,1.3593,1.3597,1.3593,3262,N.A.
