Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,5522.3,85.86,5505.59,5551.51,5493.75,24600,N.A.
31JUL2024_00:00:00.000000,,,,,,,
09:30 - 09:35,5497.31,60.87,5505.59,5512.06,5497.31,300,N.A.
09:35 - 09:40,5503.3,5.99,5497.78,5503.97,5497.78,300,N.A.
09:40 - 09:45,5495.06,-8.24,5503.46,5509.15,5493.75,300,N.A.
09:45 - 09:50,5500.56,5.5,5495.51,5502.94,5494.76,300,N.A.
09:50 - 09:55,5503.23,2.67,5499.88,5504.29,5497.86,300,N.A.
09:55 - 10:00,5504.45,1.22,5502.94,5506.05,5499.38,300,N.A.
10:00 - 10:05,5507.13,2.68,5504.4,5510.81,5502.43,300,N.A.
10:05 - 10:10,5513.52,6.39,5506.94,5513.66,5506.94,300,N.A.
10:10 - 10:15,5515.21,1.69,5513.7,5516.87,5511.89,300,N.A.
10:15 - 10:20,5521.97,6.76,5515.39,5522.21,5514.38,300,N.A.
10:20 - 10:25,5520.74,-1.23,5521.99,5522.29,5517.86,300,N.A.
10:25 - 10:30,5519.46,-1.28,5520.55,5520.88,5516.91,300,N.A.
10:30 - 10:35,5528.14,8.68,5520.09,5529,5519.96,300,N.A.
10:35 - 10:40,5528.97,0.83,5528.3,5529.64,5526.51,300,N.A.
10:40 - 10:45,5523.15,-5.82,5529.15,5529.22,5522.93,300,N.A.
10:45 - 10:50,5522.36,-0.79,5523.22,5526.56,5521.5,300,N.A.
10:50 - 10:55,5514.24,-8.12,5522.37,5522.4,5513.39,300,N.A.
10:55 - 11:00,5522.55,8.31,5514.28,5523.34,5514.2,300,N.A.
11:00 - 11:05,5522.73,0.18,5522.14,5524.17,5520.84,300,N.A.
11:05 - 11:10,5524.44,1.71,5522.72,5525.71,5521.72,300,N.A.
11:10 - 11:15,5526.24,1.8,5524.45,5526.24,5522.35,300,N.A.
11:15 - 11:20,5526.95,0.71,5526.32,5527.22,5524.14,300,N.A.
11:20 - 11:25,5525.91,-1.04,5526.81,5527.51,5523.49,300,N.A.
11:25 - 11:30,5528.34,2.43,5526.16,5528.87,5525.79,300,N.A.
11:30 - 11:35,5531.26,2.92,5528.34,5534.04,5527.6,300,N.A.
11:35 - 11:40,5529.85,-1.41,5531.49,5531.5,5527.34,300,N.A.
11:40 - 11:45,5529.88,0.03,5529.87,5531.7,5527.46,300,N.A.
11:45 - 11:50,5529.27,-0.61,5530.06,5530.88,5528.05,300,N.A.
11:50 - 11:55,5523.98,-5.29,5529.38,5529.38,5523.24,300,N.A.
11:55 - 12:00,5523.55,-0.43,5523.85,5524.55,5520.23,300,N.A.
12:00 - 12:05,5523.5,-0.05,5523.41,5527.65,5523.06,300,N.A.
12:05 - 12:10,5523.76,0.26,5523.48,5524.57,5521.52,300,N.A.
12:10 - 12:15,5526.91,3.15,5523.79,5526.99,5522.65,300,N.A.
12:15 - 12:20,5525.22,-1.69,5526.91,5527.31,5524.77,300,N.A.
12:20 - 12:25,5524.35,-0.87,5525.29,5527.03,5524.35,300,N.A.
12:25 - 12:30,5522.4,-1.95,5524.41,5524.54,5520.32,300,N.A.
12:30 - 12:35,5523.91,1.51,5522.31,5524.56,5520.35,300,N.A.
12:35 - 12:40,5521.64,-2.27,5523.75,5523.75,5520.47,300,N.A.
12:40 - 12:45,5522.69,1.05,5521.44,5523.05,5520.37,300,N.A.
12:45 - 12:50,5524.74,2.05,5522.46,5525.18,5522.39,300,N.A.
12:50 - 12:55,5521.13,-3.61,5524.61,5526.07,5520.41,300,N.A.
12:55 - 13:00,5519.09,-2.04,5521.29,5522.73,5518.57,300,N.A.
13:00 - 13:05,5523.11,4.02,5518.84,5523.72,5517.68,300,N.A.
13:05 - 13:10,5523.61,0.5,5523.13,5526.96,5523.12,300,N.A.
13:10 - 13:15,5525.84,2.23,5523.58,5526.54,5523.2,300,N.A.
13:15 - 13:20,5525.67,-0.17,5525.77,5526.48,5523.96,300,N.A.
13:20 - 13:25,5522.2,-3.47,5525.78,5526.91,5522.2,300,N.A.
13:25 - 13:30,5520.78,-1.42,5522,5522.64,5516.64,300,N.A.
13:30 - 13:35,5509.35,-11.43,5520.29,5520.29,5508.36,300,N.A.
13:35 - 13:40,5511.39,2.04,5509.33,5513.2,5509.14,300,N.A.
13:40 - 13:45,5512.48,1.09,5511.35,5514.25,5503.93,300,N.A.
13:45 - 13:50,5516.36,3.88,5512.54,5516.46,5511.65,300,N.A.
13:50 - 13:55,5523.93,7.57,5516.44,5524.58,5516.42,300,N.A.
13:55 - 14:00,5519.86,-4.07,5523.59,5523.66,5517.98,300,N.A.
14:00 - 14:05,5519.5,-0.36,5521.5,5521.99,5512.4,300,N.A.
14:05 - 14:10,5522.1,2.6,5519.46,5526.82,5519.46,300,N.A.
14:10 - 14:15,5525.69,3.59,5522.01,5526.56,5521.34,300,N.A.
14:15 - 14:20,5528.64,2.95,5525.8,5529.26,5524.32,300,N.A.
14:20 - 14:25,5528.78,0.14,5528.67,5529.59,5525.82,300,N.A.
14:25 - 14:30,5527.06,-1.72,5528.59,5529.37,5525.95,300,N.A.
14:30 - 14:35,5534.8,7.74,5527.09,5539.46,5527.09,300,N.A.
14:35 - 14:40,5530.41,-4.39,5534.46,5535.19,5522.68,300,N.A.
14:40 - 14:45,5541.83,11.42,5530.37,5541.83,5530.37,300,N.A.
