Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,6362.9,-7.96,6381.23,6396.54,6336.38,24600,N.A.
30JUL2025_00:00:00.000000,,,,,,,
09:30 - 09:35,6377.8,6.94,6381.23,6381.23,6372.6,300,N.A.
09:35 - 09:40,6377.94,0.14,6378.11,6381.26,6377.11,300,N.A.
09:40 - 09:45,6380.5,2.56,6377.93,6380.65,6376.35,300,N.A.
09:45 - 09:50,6376.14,-4.36,6380.46,6382.32,6376.14,300,N.A.
09:50 - 09:55,6375.58,-0.56,6376.1,6376.35,6373.71,300,N.A.
09:55 - 10:00,6377.61,2.03,6375.51,6378.36,6373.55,300,N.A.
10:00 - 10:05,6375.3,-2.31,6377.31,6378.42,6374.71,300,N.A.
10:05 - 10:10,6376.31,1.01,6375.38,6378.81,6374.69,300,N.A.
10:10 - 10:15,6377.63,1.32,6376.34,6378,6375.55,300,N.A.
10:15 - 10:20,6381.23,3.6,6377.31,6381.25,6377.23,300,N.A.
10:20 - 10:25,6385.88,4.65,6381.35,6386.79,6380.68,300,N.A.
10:25 - 10:30,6383.27,-2.61,6385.95,6385.95,6382.45,300,N.A.
10:30 - 10:35,6385.68,2.41,6383.47,6387.8,6383.47,300,N.A.
10:35 - 10:40,6385.53,-0.15,6385.74,6386.98,6384.94,300,N.A.
10:40 - 10:45,6385.18,-0.35,6385.63,6386.19,6384.92,300,N.A.
10:45 - 10:50,6383.7,-1.48,6385.17,6386.67,6383.62,300,N.A.
10:50 - 10:55,6385.03,1.33,6383.63,6386.35,6383.57,300,N.A.
10:55 - 11:00,6382.64,-2.39,6384.9,6386.54,6382.16,300,N.A.
11:00 - 11:05,6379.38,-3.26,6382.81,6383.93,6379.21,300,N.A.
11:05 - 11:10,6378.14,-1.24,6379.38,6379.82,6377.37,300,N.A.
11:10 - 11:15,6371.96,-6.18,6378.04,6378.06,6371.58,300,N.A.
11:15 - 11:20,6373.95,1.99,6372.07,6375.18,6370.62,300,N.A.
11:20 - 11:25,6376.5,2.55,6373.96,6376.69,6373.15,300,N.A.
11:25 - 11:30,6373.47,-3.03,6376.41,6377.05,6372.94,300,N.A.
11:30 - 11:35,6372.63,-0.84,6373.48,6374.33,6371.45,300,N.A.
11:35 - 11:40,6373.74,1.11,6372.52,6374.97,6372.52,300,N.A.
11:40 - 11:45,6376.65,2.91,6373.76,6377.14,6373.72,300,N.A.
11:45 - 11:50,6377.19,0.54,6376.56,6377.56,6375.62,300,N.A.
11:50 - 11:55,6379.04,1.85,6377.15,6379.04,6376.74,300,N.A.
11:55 - 12:00,6381.59,2.55,6378.99,6381.61,6378.46,300,N.A.
12:00 - 12:05,6381.2,-0.39,6381.61,6381.82,6379.92,300,N.A.
12:05 - 12:10,6381.29,0.09,6381.24,6381.86,6380.81,300,N.A.
